,Fitness,Iteration,Restarts,State,Time,current_restart
11,41.0,1024,1,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.21996564599999147,0
12,41.0,2048,1,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.4768925549999494,0
13,41.0,4096,1,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",1.2297557140000208,0
14,41.0,8192,1,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",1.6999500079999734,0
15,25.0,0,5,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.00023406299999351177,0
16,25.0,1,5,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.000741478999998435,0
17,25.0,2,5,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.0012665579999975307,0
18,27.0,4,5,"[0 1 1 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.002107016999957523,0
19,27.0,8,5,"[0 1 1 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.003422241000066606,0
20,29.0,16,5,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.005388750000065556,0
21,35.0,32,5,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 0 1 0 1]",0.00862652299997535,0
22,37.0,64,5,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 0 1 0 1]",0.01857319600003393,0
23,37.0,128,5,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 0 1 0 1]",0.030643322000059925,0
24,41.0,256,5,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.054615542999954414,0
25,41.0,512,5,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.104226390000008,0
26,41.0,1024,5,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.2102804680000645,0
27,41.0,2048,5,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.4699014330000182,0
28,41.0,4096,5,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",1.1594253939999817,0
29,41.0,8192,5,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",1.6083779040000081,0
30,25.0,0,10,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.0002190220000102272,0
31,25.0,1,10,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.0005935949999411605,0
32,25.0,2,10,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.0009331730000212701,0
33,27.0,4,10,"[0 1 1 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.0015436840000120355,0
34,27.0,8,10,"[0 1 1 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.002342252999937955,0
35,29.0,16,10,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",0.003857315999994171,0
36,35.0,32,10,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 0 1 0 1]",0.007366866999973354,0
37,37.0,64,10,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 0 1 0 1]",0.01298900799997682,0
38,37.0,128,10,"[0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 0 1 0 1]",0.023614438999970844,0
39,41.0,256,10,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.04816229200002908,0
40,41.0,512,10,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.09868940599994858,0
41,41.0,1024,10,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.2023879539999598,0
42,41.0,2048,10,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",0.4539840940000204,0
43,41.0,4096,10,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",1.1448392329999706,0
44,41.0,8192,10,"[0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 1 0 1 0 1]",1.632739268000023,0
