episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type
17600,1.1260632408687785e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01008296012878418,168.81364178657532,500,0,False,499,900,0.999,1
17700,1.0188531774914827e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010058879852294922,169.8265471458435,500,0,False,499,900,0.999,1
17800,9.218503540561435e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01014399528503418,170.8461081981659,500,0,False,499,900,0.999,1
17900,8.34082961163991e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010293960571289062,171.94893503189087,500,0,False,499,900,0.999,1
18000,7.54671713302527e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010061025619506836,173.06625533103943,500,0,False,499,900,0.999,1
18100,6.828210398449752e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011662006378173828,174.2600121498108,500,0,False,499,900,0.999,1
18200,6.1781111473575035e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009969234466552734,175.41698265075684,500,0,False,499,900,0.999,1
18300,5.5899064501247395e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01422882080078125,176.5940215587616,500,0,False,499,900,0.999,1
18400,5.0577034591731355e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011044025421142578,177.77401089668274,500,0,False,499,900,0.999,1
18500,4.5761703722896915e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01024317741394043,178.93530106544495,500,0,False,499,900,0.999,1
18600,4.140483016702133e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011261224746704102,180.10785555839539,500,0,False,499,900,0.999,1
18700,3.7462765187697684e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010151863098144531,181.27442479133606,500,0,False,499,900,0.999,1
18800,3.3896015750993693e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010210037231445312,182.40527939796448,500,0,False,499,900,0.999,1
18900,3.0668848869941705e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011530876159667969,183.5457890033722,500,0,False,499,900,0.999,1
19000,2.77489336185404e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011186838150024414,184.67069578170776,500,0,False,499,900,0.999,1
19100,2.5107017228834948e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012025117874145508,185.7666084766388,500,0,False,499,900,0.999,1
19200,2.2716632026098448e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010654211044311523,186.8683738708496,500,0,False,499,900,0.999,1
19300,2.0553830266085637e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010508060455322266,187.98418855667114,500,0,False,499,900,0.999,1
19400,1.8596944217862366e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010841131210327148,189.13739919662476,500,0,False,499,900,0.999,1
19500,1.6826369088633566e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010081052780151367,190.22251749038696,500,0,False,499,900,0.999,1
19600,1.5224366615832506e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010162353515625,191.24378395080566,500,0,False,499,900,0.999,1
19700,1.3774887358785368e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010830163955688477,192.3864986896515,500,0,False,499,900,0.999,1
19800,1.2463409909604892e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01032710075378418,193.48424911499023,500,0,False,499,900,0.999,1
19900,1.1276795412469694e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01200413703918457,194.59887647628784,500,0,False,499,900,0.999,1
