env_name,algname,gamma,epsilon,threshold,Iteration,V_variation,V_max_diff,V_average,V_sum,clock_time,# chg action at iter,# chg actions
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,35,0.0021657174084902947,0.0021657174084902947,0.089789522049876,5.746529411192064,0.02675771713256836,0,80
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,36,0.002016298302575159,0.002016298302575159,0.09066846702073969,5.80278188932734,0.027483701705932617,0,80
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,37,0.0018748225015876724,0.0018748225015876724,0.09150449236042707,5.8562875110673325,0.028216838836669922,1,81
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,38,0.00174217523598863,0.00174217523598863,0.09229915531953649,5.907145940450335,0.029057979583740234,1,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,39,0.0016173603259523606,0.0016173603259523606,0.09305383635264328,5.95544552656917,0.029788970947265625,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,40,0.0015110830435221129,0.0015110830435221129,0.09376988090110695,6.001272377670845,0.03055596351623535,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,41,0.001416055158476856,0.001416055158476856,0.09444862895149159,6.0447122528954615,0.03129100799560547,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,42,0.0013256135622409793,0.0013256135622409793,0.0950914236119475,6.08585111116464,0.03202223777770996,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,43,0.0012454748483346004,0.0012454748483346004,0.09569961340339146,6.124775257817054,0.032745361328125,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,44,0.0011737263556533192,0.0011737263556533192,0.09627454555841891,6.16157091573881,0.03347134590148926,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,45,0.0011046121672116382,0.0011046121672116382,0.09681756810022835,6.196324358414614,0.03419637680053711,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,46,0.0010425681424776415,0.0010425681424776415,0.09733001840338039,6.229121177816345,0.034926414489746094,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,47,0.00098661552764049,0.00098661552764049,0.09781322537437792,6.260046423960187,0.03566551208496094,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,48,0.0009366297907402038,0.0009366297907402038,0.09826849810861224,6.289183878951183,0.036434173583984375,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,49,0.0008883846852117822,0.0008883846852117822,0.0986971277199786,6.31661617407863,0.03716921806335449,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,50,0.0008411161200529912,0.0008411161200529912,0.09910037785734067,6.342424182869803,0.03794217109680176,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,51,0.0007960754326066938,0.0007960754326066938,0.09947948606678267,6.366687108274091,0.038680076599121094,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,52,0.0007522319097048522,0.0007522319097048522,0.09983565655972257,6.389482019822244,0.03940916061401367,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,53,0.0007097300821144736,0.0007097300821144736,0.10017006123631464,6.410883919124137,0.04013228416442871,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,54,0.0006687050114077345,0.0006687050114077345,0.10048383454580986,6.430965410931831,0.04085540771484375,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,55,0.0006292365132778976,0.0006292365132778976,0.10077807435909668,6.449796758982187,0.04158663749694824,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,56,0.0005913949364043034,0.0005913949364043034,0.10105383857945419,6.467445669085068,0.04235363006591797,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,57,0.0005552112375087764,0.0005552112375087764,0.10131214601572844,6.48397734500662,0.043088674545288086,0,82
"frozen-lake-(8, 8)",PI,0.95,0.01,0.0005263157894736847,58,0.0005207082973445604,0.0005207082973445604,0.10155397437655483,6.499454360099509,0.04385948181152344,0,82
