episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type,decay
14500,5.002012411018101e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.0106201171875,128.77346658706665,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
14600,4.5257815492544905e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009840965270996094,129.7333312034607,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
14700,4.094891605317576e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009335041046142578,130.67717051506042,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
14800,3.7050257677731924e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009385824203491211,131.63405013084412,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
14900,3.3522782195351267e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009389877319335938,132.58237218856812,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15000,3.033115007975709e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009298086166381836,133.54194593429565,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15100,2.7443386405091567e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009325981140136719,134.50234580039978,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15200,2.4830560509533956e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009380102157592773,135.4501543045044,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15300,2.246649615745811e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009211063385009766,136.3950901031494,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15400,2.032750929642842e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009498119354248047,137.34674978256226,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15500,1.8392170781789347e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009407997131347656,138.30081486701965,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15600,1.6641091691737205e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009329795837402344,139.25624299049377,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15700,1.5056729082083014e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009436845779418945,140.211989402771,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15800,1.3623210234687325e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009395122528076172,141.16344118118286,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
15900,1.2326173638824198e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009453058242797852,142.11235237121582,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16000,1.1152625112368151e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009361028671264648,143.0701141357422,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16100,1.0090807621373846e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012260675430297852,144.0081136226654,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16200,9.130083493854227e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009323835372924805,144.95438504219055,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16300,8.260827847731793e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009341955184936523,145.89330410957336,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16400,7.474332165285969e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00961613655090332,146.83880496025085,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16500,6.762717048070146e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010776042938232422,147.88278222084045,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16600,6.118853278245869e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010525941848754883,148.94273400306702,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16700,5.5362903954978386e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009441137313842773,149.95694589614868,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16800,5.009192073987496e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009361982345581055,150.9954810142517,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
16900,4.532277651928118e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009474754333496094,151.94880366325378,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17000,4.100769228003525e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010490894317626953,152.90069961547852,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17100,3.710343794623138e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009251117706298828,153.841890335083,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17200,3.357089928467093e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009134769439697266,154.7984311580658,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17300,3.037468604431549e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009733915328979492,155.74858951568604,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17400,2.748277740394102e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009246826171875,156.69217038154602,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17500,2.4866201175959905e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009424924850463867,157.63637781143188,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17600,2.2498743552558194e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00937795639038086,158.5772557258606,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17700,2.0356686486279826e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009348869323730469,159.51913475990295,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17800,1.8418570074041747e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009324073791503906,160.46622896194458,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
17900,1.666497756405654e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009582996368408203,161.4213948249817,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18000,1.5078340831784492e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010164976119995117,162.37289309501648,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18100,1.3642764376102604e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009351968765258789,163.3163559436798,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18200,1.2343866072420293e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009360790252685547,164.26042580604553,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18300,1.116863308734923e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009345054626464844,165.20096039772034,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18400,1.0105291511427924e-08,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009337902069091797,166.14927077293396,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18500,9.143188403834803e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010482072830200195,167.0966112613678,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18600,8.272685067370861e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010354757308959961,168.13641357421875,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18700,7.485060484501997e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010129213333129883,169.15909385681152,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18800,6.77242394704854e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009898185729980469,170.1398298740387,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
18900,6.127636004214353e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010102033615112305,171.18003749847412,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19000,5.544236936984372e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010449886322021484,172.2311930656433,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19100,5.016382042321222e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009573936462402344,173.2042338848114,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19200,4.53878307881447e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00933384895324707,174.1676368713379,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19300,4.10665528716391e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009390830993652344,175.14656829833984,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19400,3.7156694547289007e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009437322616577148,176.09970474243164,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19500,3.3619085439089865e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00943303108215332,177.05061864852905,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19600,3.0418284498433344e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009584903717041016,177.99879336357117,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19700,2.7522224942853162e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009337186813354492,178.9456124305725,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19800,2.4901892999390573e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010612964630126953,179.89863276481628,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
19900,2.2531037234114447e-09,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010994911193847656,180.9389410018921,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.999
