env_name,algname,gamma,epsilon,threshold,Iteration,V_variation,V_max_diff,V_average,V_sum,clock_time,# chg action at iter,# chg actions
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,20,0.007281304500205421,0.007281304500205421,0.002607019065659222,6.517547664148054,0.4597458839416504,18,165
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,21,0.006850922079274582,0.006850922079274582,0.002682122285410961,6.705305713527403,0.4818437099456787,13,178
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,22,0.006302057885815351,0.006302057885815351,0.0027541464532504925,6.885366133126231,0.5034604072570801,12,190
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,23,0.005940684214662401,0.005940684214662401,0.002823035561599004,7.057588903997511,0.5240435600280762,16,206
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,24,0.005464415120386146,0.005464415120386146,0.0028890482637782162,7.222620659445541,0.5441145896911621,15,221
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,25,0.005101512642120887,0.005101512642120887,0.0029521584030303403,7.38039600757585,0.5674946308135986,21,242
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,26,0.004702739804804568,0.004702739804804568,0.0030125764280222226,7.531441070055556,0.590160608291626,22,264
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,27,0.004351125151824342,0.004351125151824342,0.0030702934266197365,7.675733566549341,0.6101233959197998,27,291
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,28,0.004020995371312147,0.004020995371312147,0.0031254869128806055,7.813717282201514,0.6299471855163574,33,324
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,29,0.0036931497332336194,0.0036931497332336194,0.0031781585744165694,7.945396436041423,0.6496372222900391,36,360
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,30,0.003421844226018711,0.003421844226018711,0.0032284637288516782,8.071159322129196,0.6695683002471924,38,398
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,31,0.0031487246616775655,0.0031487246616775655,0.003276411305816637,8.191028264541593,0.6895694732666016,29,427
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,32,0.002901788868622218,0.002901788868622218,0.0033221416256185195,8.305354064046298,0.71317458152771,27,454
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,33,0.0026895856649339633,0.0026895856649339633,0.003365669182183224,8.41417295545806,0.733609676361084,31,485
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,34,0.0024669402717390626,0.0024669402717390626,0.0034071238192949467,8.517809548237366,0.7533144950866699,30,515
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,35,0.0022900588899467667,0.0022900588899467667,0.0034465346247922845,8.616336561980711,0.7756514549255371,33,548
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,36,0.002123740835769619,0.002123740835769619,0.003484028756968086,8.710071892420215,0.7989823818206787,31,579
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,37,0.001954848232938705,0.001954848232938705,0.003519631708380614,8.799079270951536,0.8190536499023438,34,613
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,38,0.0018282344036758824,0.0018282344036758824,0.0035534645719587205,8.8836614298968,0.8385107517242432,27,640
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,39,0.0017041201957360697,0.0017041201957360697,0.003585556529827813,8.963891324569532,0.860938549041748,24,664
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,40,0.001569321974896759,0.001569321974896759,0.0036160141733661737,9.040035433415435,0.8819336891174316,30,694
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,41,0.0014806699550066332,0.0014806699550066332,0.003644866038098303,9.112165095245757,0.9018549919128418,32,726
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,42,0.0013633876709976817,0.0013633876709976817,0.003672212176070812,9.18053044017703,0.9214298725128174,31,757
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,43,0.0012821300376042039,0.0012821300376042039,0.0036980825577372697,9.245206394343175,0.9410979747772217,38,795
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,44,0.0011872752047125817,0.0011872752047125817,0.0037225715747199947,9.306428936799987,0.9604599475860596,30,825
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,45,0.001106931865574673,0.001106931865574673,0.0037457099439416764,9.364274859854191,0.9802367687225342,32,857
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,46,0.0010303862401916108,0.0010303862401916108,0.003767586410838967,9.418966027097417,0.9997739791870117,40,897
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,47,0.0009532020803197788,0.0009532020803197788,0.0037882318896032097,9.470579724008024,1.0192270278930664,32,929
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,48,0.0008915384275631905,0.0008915384275631905,0.0038077293506457964,9.51932337661449,1.0389039516448975,33,962
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,49,0.0008243034762211998,0.0008243034762211998,0.003826119337677381,9.565298344193453,1.0594611167907715,35,997
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,50,0.0007788858067578064,0.0007788858067578064,0.0038434843722533166,9.608710930633292,1.0812649726867676,39,1036
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,51,0.0007283252893259956,0.0007283252893259956,0.00385985548092524,9.6496387023131,1.101146936416626,35,1071
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,52,0.0006817292509318229,0.0006817292509318229,0.003875302686647477,9.688256716618692,1.1205217838287354,41,1112
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,53,0.0006399457058292729,0.0006399457058292729,0.003889854225732855,9.724635564332138,1.1401808261871338,41,1153
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,54,0.0005937284630340156,0.0005937284630340156,0.0039035739841217754,9.758934960304439,1.1599018573760986,47,1200
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,55,0.0005596558490499615,0.0005596558490499615,0.003916488651268852,9.791221628172131,1.179168701171875,52,1252
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,56,0.0005169535753114657,0.0005169535753114657,0.003928656546894168,9.82164136723542,1.1983397006988525,47,1299
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,57,0.0004903191995670395,0.0004903191995670395,0.003940102788458301,9.850256971145754,1.217681646347046,48,1347
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,58,0.0004533281638766651,0.0004533281638766651,0.003950880340651779,9.877200851629448,1.2372894287109375,49,1396
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,59,0.0004283302526583224,0.0004283302526583224,0.0039610126352092505,9.902531588023127,1.2569215297698975,45,1441
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,60,0.000396457373490082,0.000396457373490082,0.003970547534452546,9.926368836131365,1.2767505645751953,58,1499
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,61,0.00037323239959662774,0.00037323239959662774,0.003979506743014435,9.948766857536087,1.2964394092559814,53,1552
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,62,0.00034586515493046505,0.00034586515493046505,0.003987933337223241,9.969833343058102,1.315812349319458,58,1610
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,63,0.000324492740101788,0.000324492740101788,0.003995847311830028,9.98961827957507,1.3349132537841797,67,1677
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,64,0.00030105298530289093,0.00030105298530289093,0.004003287303660527,10.008218259151317,1.3539981842041016,53,1730
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,65,0.0002815508797222935,0.0002815508797222935,0.004010271647219719,10.025679118049297,1.3731091022491455,57,1787
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,66,0.0002625889834174805,0.0002625889834174805,0.004016834894322191,10.042087235805479,1.3925299644470215,56,1843
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,67,0.0002438482695611907,0.0002438482695611907,0.004022993788545663,10.057484471364157,1.412222146987915,51,1894
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,68,0.00022865692501247703,0.00022865692501247703,0.004028779146285677,10.071947865714192,1.432115077972412,48,1942
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,69,0.0002113402955708915,0.0002113402955708915,0.004034206202487536,10.08551550621884,1.451498031616211,43,1985
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,70,0.0001987105724689034,0.0001987105724689034,0.00403930237623862,10.09825594059655,1.4716811180114746,38,2023
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,71,0.0001847038304698713,0.0001847038304698713,0.004044081481123708,10.11020370280927,1.491631269454956,40,2063
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,72,0.0001731296759235404,0.0001731296759235404,0.004048567858821184,10.12141964705296,1.5110101699829102,32,2095
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,73,0.00016194671288746396,0.00016194671288746396,0.004052773995686488,10.13193498921622,1.530087947845459,27,2122
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,74,0.00015154509439573027,0.00015154509439573027,0.004056721458185854,10.141803645464634,1.5490357875823975,28,2150
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,75,0.00014167884173180156,0.00014167884173180156,0.0040604215006161464,10.151053751540367,1.572192907333374,21,2171
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,76,0.00013237456050144147,0.00013237456050144147,0.004063893195846319,10.159732989615797,1.5924949645996094,24,2195
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,77,0.00012369374882975973,0.00012369374882975973,0.004067146661116209,10.167866652790524,1.6120350360870361,21,2216
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,78,0.00011540570688816504,0.00011540570688816504,0.004070198762100945,10.175496905252364,1.6318283081054688,26,2242
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,79,0.00010778707222209444,0.00010778707222209444,0.004073058574069071,10.182646435172678,1.6515352725982666,23,2265
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,80,0.00010043188311055495,0.00010043188311055495,0.004075741123325014,10.189352808312536,1.6708970069885254,21,2286
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,81,9.376091645621129e-05,9.376091645621129e-05,0.004078254901650755,10.195637254126888,1.6898839473724365,22,2308
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,82,8.725559750492884e-05,8.725559750492884e-05,0.004080613035840141,10.201532589600353,1.708805799484253,21,2329
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,83,8.142688402358253e-05,8.142688402358253e-05,0.0040828226727090315,10.20705668177258,1.7278258800506592,21,2350
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,84,7.569080434880956e-05,7.569080434880956e-05,0.004084895358895759,10.212238397239398,1.7471449375152588,17,2367
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,85,7.060805229191017e-05,7.060805229191017e-05,0.004086837577078025,10.217093942695064,1.766685962677002,17,2384
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,86,6.55812934762176e-05,6.55812934762176e-05,0.00408865944569215,10.221648614230375,1.7866199016571045,16,2400
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,87,6.114012675970809e-05,6.114012675970809e-05,0.004090366643792331,10.225916609480826,1.80598783493042,14,2414
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,88,5.6755198200350576e-05,5.6755198200350576e-05,0.004091968044564011,10.229920111410028,1.8251569271087646,15,2429
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,89,5.287196318405629e-05,5.287196318405629e-05,0.004093468698788213,10.233671746970533,1.8443899154663086,12,2441
"frozen-lake-(50, 50)",PI,0.95,0.001,5.263157894736847e-05,90,4.905392971809794e-05,4.905392971809794e-05,0.004094876394765084,10.23719098691271,1.8636360168457031,12,2453
