episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type
2730,0.032565133378071605,-1.0,-2.1286828143995002,-2.3,-0.13529411764705884,0.008658341954264633,0.98,0.8,0.0003681182861328125,1.635441541671753,16,1,True,16,64,0.999,1
2731,0.032532568244693534,-1.0,-1.89634324625102,-2.0,-0.18181818181818182,0.032781403365859774,0.98,0.8,0.00024127960205078125,1.6356828212738037,10,1,True,10,64,0.999,1
2732,0.03250003567644884,-1.0,-1.4707880956800001,-1.5,-0.25,0.08727867918843994,0.98,0.8,0.00013208389282226562,1.635814905166626,6,0,True,5,64,0.999,1
2733,0.03246753564077239,-1.0,-2.5664056803957696,-3.0000000000000004,-0.11111111111111113,-0.008899906990198507,0.98,0.8,0.0005640983581542969,1.6363790035247803,27,0,True,26,64,0.999,1
2734,0.03243506810513162,-1.0,-2.561960141224528,-2.9000000000000004,-0.14500000000000002,-0.020659463441210647,0.98,0.8,0.00041294097900390625,1.6367919445037842,20,0,True,19,64,0.999,1
2735,0.03240263303702649,-1.0,-2.8210983174546085,-3.3000000000000007,-0.12692307692307694,-0.02588810288036237,0.98,0.8,0.0005328655242919922,1.6373248100280762,26,0,True,25,64,0.999,1
2736,0.03237023040398947,-1.0,-2.2810113970375214,-2.5,-0.14705882352941177,0.0103378202098712,0.98,0.8,0.0003497600555419922,1.6376745700836182,17,0,True,16,64,0.999,1
2737,0.032337860173585475,-1.0,-1.646184887091072,-1.7,-0.17,0.01890449595685122,0.98,0.8,0.00020503997802734375,1.6378796100616455,10,0,True,9,64,0.999,1
2738,0.03230552231341189,-1.0,-1.380396016,-1.4,-0.27999999999999997,0.09014240980057209,0.98,0.8,0.0001049041748046875,1.6379845142364502,5,0,True,4,64,0.999,1
2739,0.03227321679109848,-1.0,-2.2810113970375214,-2.5,-0.15625,-0.005037770622824955,0.98,0.8,0.00036716461181640625,1.6383516788482666,16,0,True,15,64,0.999,1
2740,0.03224094357430738,-1.0,-1.646184887091072,-1.7,-0.21250000000000002,0.04833105396643128,0.98,0.8,0.0001671314239501953,1.6385188102722168,8,0,True,7,64,0.999,1
2741,0.032208702630733076,-1.0,-1.7312611893492504,-1.7999999999999998,-0.2,0.04883575466169297,0.98,0.8,0.0002028942108154297,1.6387217044830322,8,1,True,8,64,0.999,1
2742,0.032176493928102345,-1.0,-1.7312611893492504,-1.7999999999999998,-0.18,0.003225722338381787,0.98,0.8,0.0002079010009765625,1.6389296054840088,10,0,True,9,64,0.999,1
2743,0.032144317434174244,-1.0,-2.5819191035047937,-3.0000000000000004,-0.10714285714285716,-0.006327272287297118,0.98,0.8,0.0005860328674316406,1.6395156383514404,27,1,True,27,64,0.999,1
2744,0.03211217311674007,-1.0,-1.9764163813259996,-2.0999999999999996,-0.17500000000000002,0.008231989779483861,0.98,0.8,0.00024890899658203125,1.6397645473480225,12,0,True,11,64,0.999,1
2745,0.03208006094362333,-1.0,-2.2810113970375214,-2.5,-0.15625,0.008456617947378231,0.98,0.8,0.00034689903259277344,1.6401114463806152,15,1,True,15,64,0.999,1
2746,0.03204798088267971,-1.0,-1.646184887091072,-1.7,-0.21250000000000002,0.022526775692774753,0.98,0.8,0.0001690387725830078,1.6402804851531982,8,0,True,7,64,0.999,1
2747,0.03201593290179703,-1.0,-1.7312611893492504,-1.7999999999999998,-0.16363636363636364,0.030640478667747925,0.98,0.8,0.00022912025451660156,1.6405096054077148,11,0,True,10,64,0.999,1
2748,0.031983916968895236,-1.0,-1.7312611893492504,-1.7999999999999998,-0.2,-0.0008678505801315387,0.98,0.8,0.0001857280731201172,1.640695333480835,9,0,True,8,64,0.999,1
2749,0.03195193305192634,-1.0,-2.0517171575505104,-2.2,-0.15714285714285717,-0.013743479523959505,0.98,0.8,0.00029397010803222656,1.6409893035888672,14,0,True,13,64,0.999,1
2750,0.03191998111887441,-1.0,-2.0548880536994796,-2.2,-0.16923076923076924,-0.01168752023404137,0.98,0.8,0.0002701282501220703,1.6412594318389893,13,0,True,12,64,0.999,1
2751,0.03188806113775554,-1.0,-2.4243233457148357,-2.7,-0.15000000000000002,0.025646994332797428,0.98,0.8,0.00039887428283691406,1.6416583061218262,16,2,True,17,64,0.999,1
2752,0.03185617307661778,-1.0,-2.2810113970375214,-2.5,-0.14705882352941177,0.005799724347483241,0.98,0.8,0.00036597251892089844,1.642024278640747,16,1,True,16,64,0.999,1
2753,0.031824316903541164,-1.0,-3.925898465060216,-5.5,-0.11458333333333333,-0.04306678002109284,0.98,0.8,0.0010068416595458984,1.643031120300293,46,2,True,47,64,0.999,1
2754,0.031792492586637626,-1.0,-1.8146359655622653,-1.9,-0.19,0.06277629795264157,0.98,0.8,0.00022220611572265625,1.6432533264160156,9,1,True,9,64,0.999,1
2755,0.031760700094050985,-1.0,-2.3533911690967706,-2.6000000000000005,-0.15294117647058825,-0.018123132726209676,0.98,0.8,0.00034809112548828125,1.643601417541504,17,0,True,16,64,0.999,1
2756,0.031728939393956934,-1.0,-2.7582635892393963,-3.2000000000000006,-0.13333333333333333,-0.016206491970381764,0.98,0.8,0.0006132125854492188,1.6442146301269531,23,1,True,23,64,0.999,1
2757,0.031697210454562974,-1.0,-1.9764163813259996,-2.0999999999999996,-0.15,-0.003950804714573668,0.98,0.8,0.00029087066650390625,1.644505500793457,14,0,True,13,64,0.999,1
2758,0.03166551324410841,-1.0,-2.9862622099851626,-3.600000000000001,-0.11612903225806454,-0.0128086980725357,0.98,0.8,0.0006477832794189453,1.645153284072876,30,1,True,30,64,0.999,1
2759,0.031633847730864306,-1.0,-3.1169167378447087,-3.800000000000001,-0.12258064516129034,-0.023795171030257425,0.98,0.8,0.0006477832794189453,1.645801067352295,30,1,True,30,64,0.999,1
2760,0.03160221388313344,-1.0,-1.894709100637245,-2.0,-0.15384615384615385,0.031852547663576924,0.98,0.8,0.0002818107604980469,1.646082878112793,12,1,True,12,64,0.999,1
2761,0.031570611669250306,-1.0,-2.0916066674858396,-2.4000000000000004,-0.06857142857142857,0.01229182784628603,0.98,0.8,0.0007371902465820312,1.646820068359375,34,1,True,34,64,0.999,1
2762,0.031539041057581055,-1.0,-1.8146359655622653,-1.9,-0.1357142857142857,0.00930922007299484,0.98,0.8,0.00029087066650390625,1.647110939025879,14,0,True,13,64,0.999,1
2763,0.03150750201652348,-1.0,-2.294753282970194,-2.7,-0.06923076923076925,0.002396979779763785,0.98,0.8,0.0008180141448974609,1.6479289531707764,38,1,True,38,64,0.999,1
2764,0.03147599451450695,-1.0,-1.9764163813259996,-2.0999999999999996,-0.13999999999999999,0.019121550650715087,0.98,0.8,0.00030994415283203125,1.6482388973236084,15,0,True,14,64,0.999,1
2765,0.03144451851999244,-1.0,-1.7312611893492504,-1.7999999999999998,-0.13846153846153844,0.02005169063810099,0.98,0.8,0.00026917457580566406,1.648508071899414,13,0,True,12,64,0.999,1
2766,0.03141307400147245,-1.0,-1.970073294784735,-2.0999999999999996,-0.13125,-0.002886503638382207,0.98,0.8,0.00033020973205566406,1.6488382816314697,16,0,True,15,64,0.999,1
2767,0.03138166092747098,-1.0,-1.5508612307549798,-1.6,-0.13333333333333333,0.02313853610921514,0.98,0.8,0.00025010108947753906,1.6490883827209473,12,0,True,11,64,0.999,1
2768,0.03135027926654351,-1.0,-2.315558563061203,-2.6000000000000005,-0.10833333333333334,0.003536133589701701,0.98,0.8,0.0005581378936767578,1.649646520614624,22,2,True,23,64,0.999,1
2769,0.031318928987276964,-1.0,-1.8896038280013276,-2.0,-0.16666666666666666,0.011055461807180181,0.98,0.8,0.0002472400665283203,1.6498937606811523,12,0,True,11,64,0.999,1
2770,0.031287610058289686,-1.0,-3.0021623676017377,-3.600000000000001,-0.13333333333333336,-0.011782549302902423,0.98,0.8,0.0005960464477539062,1.6504898071289062,24,3,True,26,64,0.999,1
2771,0.0312563224482314,-1.0,-1.9732454851770305,-2.0999999999999996,-0.15,0.011467107832067867,0.98,0.8,0.00028896331787109375,1.6507787704467773,14,0,True,13,64,0.999,1
2772,0.031225066125783168,-1.0,-2.3533911690967706,-2.6000000000000005,-0.15294117647058825,-0.006573738190552194,0.98,0.8,0.0003619194030761719,1.6511406898498535,16,1,True,16,64,0.999,1
2773,0.031193841059657383,-1.0,-1.646184887091072,-1.7,-0.12142857142857143,0.038811262958060935,0.98,0.8,0.0002892017364501953,1.6514298915863037,14,0,True,13,64,0.999,1
2774,0.031162647218597725,-1.0,-1.646184887091072,-1.7,-0.15454545454545454,0.045538616150029215,0.98,0.8,0.0002276897430419922,1.6516575813293457,11,0,True,10,64,0.999,1
2775,0.031131484571379126,-1.0,-1.4707880956800001,-1.5,-0.25,0.047442468980850805,0.98,0.8,0.000125885009765625,1.6517834663391113,6,0,True,5,64,0.999,1
2776,0.031100353086807746,-1.0,-1.8146359655622653,-1.9,-0.1357142857142857,0.05208648918963773,0.98,0.8,0.00031685829162597656,1.6521003246307373,12,2,True,13,64,0.999,1
2777,0.031069252733720937,-1.0,-2.6287209384000376,-3.0000000000000004,-0.13636363636363638,-0.0025901677968361543,0.98,0.8,0.00047779083251953125,1.6525781154632568,20,2,True,21,64,0.999,1
2778,0.031038183480987216,-1.0,-2.7582635892393963,-3.2000000000000006,-0.13913043478260873,-0.030525671588071842,0.98,0.8,0.00047779083251953125,1.6530559062957764,23,0,True,22,64,0.999,1
2779,0.031007145297506228,-1.0,-2.228703514312911,-2.5,-0.08333333333333334,0.00762514623631844,0.98,0.8,0.0006368160247802734,1.6536927223205566,29,1,True,29,64,0.999,1
2780,0.03097613815220872,-1.0,-2.8210983174546085,-3.3000000000000007,-0.11785714285714287,-0.005624886937514054,0.98,0.8,0.0005869865417480469,1.6542797088623047,27,1,True,27,64,0.999,1
2781,0.03094516201405651,-1.0,-1.5593723337664,-1.6,-0.2,0.07537960785875239,0.98,0.8,0.00018310546875,1.6544628143310547,7,1,True,7,64,0.999,1
2782,0.030914216852042455,-1.0,-1.7312611893492504,-1.7999999999999998,-0.16363636363636364,-0.015151138357608134,0.98,0.8,0.00023508071899414062,1.6546978950500488,11,0,True,10,64,0.999,1
2783,0.030883302635190412,-1.0,-1.5593723337664,-1.6,-0.2285714285714286,0.06438795031040663,0.98,0.8,0.00016307830810546875,1.6548609733581543,6,1,True,6,64,0.999,1
2784,0.030852419332555222,-1.0,-1.5593723337664,-1.6,-0.17777777777777778,0.018278931466794476,0.98,0.8,0.0001888275146484375,1.6550498008728027,9,0,True,8,64,0.999,1
2785,0.030821566913222666,-1.0,-1.7312611893492504,-1.7999999999999998,-0.18,0.016235522288417403,0.98,0.8,0.00022292137145996094,1.6552727222442627,9,1,True,9,64,0.999,1
2786,0.030790745346309444,-1.0,-1.380396016,-1.4,-0.15555555555555556,0.03408586346313057,0.98,0.8,0.00018596649169921875,1.655458688735962,9,0,True,8,64,0.999,1
2787,0.030759954600963136,-1.0,-1.646184887091072,-1.7,-0.17,0.011931642073514936,0.98,0.8,0.00020599365234375,1.6556646823883057,10,0,True,9,64,0.999,1
2788,0.030729194646362173,-1.0,-1.5593723337664,-1.6,-0.17777777777777778,0.015048814538124011,0.98,0.8,0.00018668174743652344,1.6558513641357422,9,0,True,8,64,0.999,1
2789,0.030698465451715812,-1.0,-1.5593723337664,-1.6,-0.2285714285714286,0.0688857989437095,0.98,0.8,0.0001609325408935547,1.6560122966766357,6,1,True,6,64,0.999,1
2790,0.030667766986264097,-1.0,-2.4243233457148357,-2.7,-0.135,-0.00389813733783041,0.98,0.8,0.0004260540008544922,1.6564383506774902,19,1,True,19,64,0.999,1
2791,0.030637099219277833,-1.0,-1.380396016,-1.4,-0.12727272727272726,0.033278045565974024,0.98,0.8,0.00023102760314941406,1.6566693782806396,11,0,True,10,64,0.999,1
2792,0.030606462120058554,-1.0,-2.1317902926254906,-2.3,-0.15333333333333335,0.02735676817577096,0.98,0.8,0.0003228187561035156,1.6569921970367432,14,1,True,14,64,0.999,1
2793,0.030575855657938494,-1.0,-1.7312611893492504,-1.7999999999999998,-0.2,-0.013387862745018575,0.98,0.8,0.00018668174743652344,1.6571788787841797,9,0,True,8,64,0.999,1
2794,0.030545279802280556,-1.0,-1.5593723337664,-1.6,-0.2285714285714286,0.017085839084826842,0.98,0.8,0.0001461505889892578,1.657325029373169,7,0,True,6,64,0.999,1
2795,0.030514734522478274,-1.0,-2.2071544867729807,-2.4000000000000004,-0.16000000000000003,-0.008552047070674643,0.98,0.8,0.00032401084899902344,1.657649040222168,14,1,True,14,64,0.999,1
2796,0.030484219787955794,-1.0,-2.3533911690967706,-2.6000000000000005,-0.11304347826086959,-0.028127406796509314,0.98,0.8,0.0004878044128417969,1.6581368446350098,22,1,True,22,64,0.999,1
2797,0.03045373556816784,-1.0,-1.4707880956800001,-1.5,-0.25,0.02680738552460482,0.98,0.8,0.00012803077697753906,1.6582648754119873,6,0,True,5,64,0.999,1
2798,0.03042328183259967,-1.0,-1.5593723337664,-1.6,-0.2285714285714286,0.02466591887134679,0.98,0.8,0.00014710426330566406,1.658411979675293,7,0,True,6,64,0.999,1
2799,0.03039285855076707,-1.0,-1.8146359655622653,-1.9,-0.19,-0.009746804575795109,0.98,0.8,0.0002079010009765625,1.6586198806762695,10,0,True,9,64,0.999,1
2800,0.030362465692216303,-1.0,-1.646184887091072,-1.7,-0.12142857142857143,0.005043033054184505,0.98,0.8,0.00029015541076660156,1.6589100360870361,14,0,True,13,64,0.999,1
2801,0.030332103226524087,-1.0,-2.040759308900306,-2.2,-0.12222222222222223,-0.0048097422473858155,0.98,0.8,0.000370025634765625,1.6592800617218018,18,0,True,17,64,0.999,1
2802,0.03030177112329756,-1.0,-2.875210569779166,-3.400000000000001,-0.11724137931034484,0.007481380800579232,0.98,0.8,0.0006358623504638672,1.6599159240722656,26,3,True,28,64,0.999,1
2803,0.030271469352174264,-1.0,-3.2271268350260582,-4.000000000000002,-0.11764705882352941,-0.016499161653966282,0.98,0.8,0.0007770061492919922,1.6606929302215576,32,2,True,33,64,0.999,1
2804,0.03024119788282209,-1.0,-1.9748149186245,-2.0999999999999996,-0.16153846153846155,-0.008946325196349764,0.98,0.8,0.0002961158752441406,1.6609890460968018,11,2,True,12,64,0.999,1
2805,0.03021095668493927,-1.0,-1.9764163813259996,-2.0999999999999996,-0.13999999999999999,-0.0029773653434758945,0.98,0.8,0.0003120899200439453,1.6613011360168457,15,0,True,14,64,0.999,1
2806,0.03018074572825433,-1.0,-2.1317902926254906,-2.3,-0.1642857142857143,-0.005276911469910003,0.98,0.8,0.0002880096435546875,1.6615891456604004,14,0,True,13,64,0.999,1
2807,0.030150564982526076,-1.0,-1.8146359655622653,-1.9,-0.17272727272727273,0.003121640630639658,0.98,0.8,0.00022721290588378906,1.6618163585662842,11,0,True,10,64,0.999,1
2808,0.03012041441754355,-1.0,-2.2071544867729807,-2.4000000000000004,-0.15000000000000002,-0.0168670518406734,0.98,0.8,0.0003421306610107422,1.662158489227295,15,1,True,15,64,0.999,1
2809,0.030090294003126006,-1.0,-1.4707880956800001,-1.5,-0.15,0.039014675323998826,0.98,0.8,0.00022101402282714844,1.662379503250122,9,1,True,9,64,0.999,1
2810,0.03006020370912288,-1.0,-1.4707880956800001,-1.5,-0.10714285714285714,0.021289338041995558,0.98,0.8,0.0005052089691162109,1.6628847122192383,14,0,True,13,64,0.999,1
2811,0.030030143505413755,-1.0,-2.1317902926254906,-2.3,-0.13529411764705881,-0.012586091975100059,0.98,0.8,0.00037026405334472656,1.663254976272583,17,0,True,16,64,0.999,1
2812,0.030000113361908342,-1.0,-1.646184887091072,-1.7,-0.17,0.012997409262884129,0.98,0.8,0.00021409988403320312,1.6634690761566162,10,0,True,9,64,0.999,1
2813,0.029970113248546433,-1.0,-2.1317902926254906,-2.3,-0.1642857142857143,0.00450849539842416,0.98,0.8,0.0003199577331542969,1.6637890338897705,13,1,True,13,64,0.999,1
2814,0.029940143135297886,-1.0,-1.5593723337664,-1.6,-0.13333333333333333,0.039670320247023695,0.98,0.8,0.00027298927307128906,1.6640620231628418,11,1,True,11,64,0.999,1
2815,0.02991020299216259,-1.0,-1.5593723337664,-1.6,-0.2285714285714286,0.04939179347510793,0.98,0.8,0.0001678466796875,1.6642298698425293,6,1,True,6,64,0.999,1
2816,0.029880292789170426,-1.0,-2.2810113970375214,-2.5,-0.15625,-0.008989910933815098,0.98,0.8,0.00033283233642578125,1.664562702178955,16,0,True,15,64,0.999,1
2817,0.029850412496381255,-1.0,-2.2071544867729807,-2.4000000000000004,-0.10434782608695654,-0.00019673825656842656,0.98,0.8,0.0005061626434326172,1.6650688648223877,21,2,True,22,64,0.999,1
2818,0.029820562083884873,-1.0,-2.694146519632037,-3.1000000000000005,-0.14090909090909093,-0.02971523192515869,0.98,0.8,0.0004520416259765625,1.6655209064483643,22,0,True,21,64,0.999,1
2819,0.029790741521800987,-1.0,-2.0548880536994796,-2.2,-0.14666666666666667,-0.013424513595157691,0.98,0.8,0.0003917217254638672,1.6659126281738281,14,1,True,14,64,0.999,1
2820,0.029760950780279186,-1.0,-2.4243233457148357,-2.7,-0.1,-0.01894039354662782,0.98,0.8,0.0005559921264648438,1.666468620300293,27,0,True,26,64,0.999,1
2821,0.02973118982949891,-1.0,-2.1317902926254906,-2.3,-0.13529411764705881,0.028737530926384123,0.98,0.8,0.00040721893310546875,1.6668758392333984,13,4,True,16,64,0.999,1
2822,0.02970145863966941,-1.0,-2.1317902926254906,-2.3,-0.1642857142857143,-0.02194418684800938,0.98,0.8,0.00029087066650390625,1.6671667098999023,14,0,True,13,64,0.999,1
2823,0.029671757181029743,-1.0,-2.2810113970375214,-2.5,-0.15625,0.002113301056164807,0.98,0.8,0.0003509521484375,1.6675176620483398,15,1,True,15,64,0.999,1
2824,0.029642085423848715,-1.0,-1.646184887091072,-1.7,-0.21250000000000002,0.026057013012127567,0.98,0.8,0.00016808509826660156,1.6676857471466064,8,0,True,7,64,0.999,1
2825,0.029612443338424867,-1.0,-3.626018347189026,-4.8000000000000025,-0.1230769230769231,-0.043108559868803416,0.98,0.8,0.0008311271667480469,1.6685168743133545,38,1,True,38,64,0.999,1
2826,0.029582830895086443,-1.0,-2.8210983174546085,-3.3000000000000007,-0.1375,-0.039025920829604155,0.98,0.8,0.0005030632019042969,1.6690199375152588,24,0,True,23,64,0.999,1
2827,0.029553248064191358,-1.0,-2.0548880536994796,-2.2,-0.16923076923076924,-0.0011601540044040655,0.98,0.8,0.000270843505859375,1.6692907810211182,13,0,True,12,64,0.999,1
2828,0.029523694816127165,-1.0,-1.812968470038005,-1.9,-0.15833333333333333,0.011401400102908596,0.98,0.8,0.00025081634521484375,1.669541597366333,12,0,True,11,64,0.999,1
2829,0.029494171121311037,-1.0,-1.8146359655622653,-1.9,-0.17272727272727273,0.024714502769549028,0.98,0.8,0.00023293495178222656,1.6697745323181152,11,0,True,10,64,0.999,1
2830,0.029464676950189728,-1.0,-1.9764163813259996,-2.0999999999999996,-0.16153846153846155,0.0017896812154320869,0.98,0.8,0.0002739429473876953,1.670048475265503,13,0,True,12,64,0.999,1
2831,0.029435212273239537,-1.0,-2.0548880536994796,-2.2,-0.1375,0.0026350818425039113,0.98,0.8,0.00034880638122558594,1.6703972816467285,15,1,True,15,64,0.999,1
2832,0.0294057770609663,-1.0,-3.0021623676017377,-3.600000000000001,-0.1285714285714286,-0.03380034090030875,0.98,0.8,0.0006148815155029297,1.6710121631622314,26,2,True,27,64,0.999,1
2833,0.02937637128390533,-1.0,-1.9764163813259996,-2.0999999999999996,-0.12352941176470589,0.002144543906423053,0.98,0.8,0.00035691261291503906,1.6713690757751465,17,0,True,16,64,0.999,1
2834,0.029346994912621428,-1.0,-2.3533911690967706,-2.6000000000000005,-0.14444444444444446,-0.014681610584974204,0.98,0.8,0.0004260540008544922,1.671795129776001,18,0,True,17,64,0.999,1
2835,0.029317647917708807,-1.0,-2.4243233457148357,-2.7,-0.15000000000000002,0.012937781039936282,0.98,0.8,0.0004112720489501953,1.6722064018249512,16,2,True,17,64,0.999,1
2836,0.029288330269791097,-1.0,-2.561960141224528,-2.9000000000000004,-0.14500000000000002,-0.01843816158543331,0.98,0.8,0.00043201446533203125,1.6726384162902832,19,1,True,19,64,0.999,1
2837,0.029259041939521307,-1.0,-1.646184887091072,-1.7,-0.17,0.03152526845480415,0.98,0.8,0.0002110004425048828,1.672849416732788,10,0,True,9,64,0.999,1
2838,0.029229782897581786,-1.0,-2.27802697494928,-2.5,-0.13157894736842107,-0.0017982023734285544,0.98,0.8,0.00039505958557128906,1.6732444763183594,19,0,True,18,64,0.999,1
2839,0.029200553114684204,-1.0,-2.560597675976048,-2.9000000000000004,-0.13181818181818183,-0.0006576205774672408,0.98,0.8,0.0004868507385253906,1.6737313270568848,20,2,True,21,64,0.999,1
2840,0.02917135256156952,-1.0,-2.8210983174546085,-3.3000000000000007,-0.12692307692307694,-0.004877759797923828,0.98,0.8,0.000553131103515625,1.6742844581604004,25,1,True,25,64,0.999,1
2841,0.029142181209007953,-1.0,-1.380396016,-1.4,-0.2333333333333333,0.088924999767931,0.98,0.8,0.0001277923583984375,1.6744122505187988,6,0,True,5,64,0.999,1
2842,0.029113039027798944,-1.0,-2.0395868278704388,-2.2,-0.10476190476190476,0.009225430989730705,0.98,0.8,0.00043892860412597656,1.6748511791229248,21,0,True,20,64,0.999,1
2843,0.029083925988771145,-1.0,-2.3533911690967706,-2.6000000000000005,-0.15294117647058825,-0.004173279203088866,0.98,0.8,0.00035309791564941406,1.6752042770385742,17,0,True,16,64,0.999,1
2844,0.029054842062782374,-1.0,-1.9764163813259996,-2.0999999999999996,-0.17500000000000002,0.019794351156040557,0.98,0.8,0.0002510547637939453,1.6754553318023682,12,0,True,11,64,0.999,1
2845,0.029025787220719593,-1.0,-1.7312611893492504,-1.7999999999999998,-0.16363636363636364,0.03966115863892205,0.98,0.8,0.00023174285888671875,1.6756870746612549,11,0,True,10,64,0.999,1
2846,0.02899676143349887,-1.0,-1.380396016,-1.4,-0.2333333333333333,0.2061455412465937,0.98,0.8,0.00014400482177734375,1.6758310794830322,5,1,True,5,64,0.999,1
2847,0.028967764672065372,-1.0,-2.3533911690967706,-2.6000000000000005,-0.13000000000000003,-0.0010110385659873433,0.98,0.8,0.0004508495330810547,1.6762819290161133,18,2,True,19,64,0.999,1
2848,0.028938796907393306,-1.0,-2.9509775266165352,-3.600000000000001,-0.10588235294117647,-0.022363119407614738,0.98,0.8,0.0007197856903076172,1.677001714706421,33,1,True,33,64,0.999,1
2849,0.028909858110485912,-1.0,-1.8081634282752606,-1.9,-0.1357142857142857,0.020514793645213723,0.98,0.8,0.0003349781036376953,1.6773366928100586,14,0,True,13,64,0.999,1
2850,0.028880948252375426,-1.0,-2.0548880536994796,-2.2,-0.16923076923076924,0.004417075479701527,0.98,0.8,0.0002701282501220703,1.6776068210601807,13,0,True,12,64,0.999,1
2851,0.02885206730412305,-1.0,-2.0548880536994796,-2.2,-0.14666666666666667,0.025500176312703373,0.98,0.8,0.0003409385681152344,1.677947759628296,13,2,True,14,64,0.999,1
2852,0.02882321523681893,-1.0,-2.493836878800539,-2.8000000000000007,-0.13333333333333336,0.0018456686089700213,0.98,0.8,0.00044918060302734375,1.6783969402313232,20,1,True,20,64,0.999,1
2853,0.02879439202158211,-1.0,-2.943022824083406,-3.500000000000001,-0.12962962962962965,-0.026861008615417875,0.98,0.8,0.0005609989166259766,1.6789579391479492,27,0,True,26,64,0.999,1
2854,0.02876559762956053,-1.0,-2.1230113161234687,-2.3,-0.10952380952380954,-0.0005489902669555296,0.98,0.8,0.0004379749298095703,1.6793959140777588,21,0,True,20,64,0.999,1
2855,0.02873683203193097,-1.0,-2.2071544867729807,-2.4000000000000004,-0.10000000000000002,-0.0019383655587985698,0.98,0.8,0.0004980564117431641,1.679893970489502,24,0,True,23,64,0.999,1
2856,0.028708095199899038,-1.0,-1.7312611893492504,-1.7999999999999998,-0.0818181818181818,0.009299388558430094,0.98,0.8,0.00045609474182128906,1.6803500652313232,22,0,True,21,64,0.999,1
2857,0.02867938710469914,-1.0,-1.8146359655622653,-1.9,-0.19,0.008629808268793959,0.98,0.8,0.00021004676818847656,1.6805601119995117,10,0,True,9,64,0.999,1
2858,0.02865070771759444,-1.0,-1.89634324625102,-2.0,-0.18181818181818182,0.008843430930518455,0.98,0.8,0.00023293495178222656,1.680793046951294,11,0,True,10,64,0.999,1
2859,0.028622057009876845,-1.0,-2.1317902926254906,-2.3,-0.1642857142857143,-0.0051269171570285255,0.98,0.8,0.00029778480529785156,1.6810908317565918,14,0,True,13,64,0.999,1
2860,0.028593434952866967,-1.0,-1.5593723337664,-1.6,-0.2285714285714286,0.04590102524929196,0.98,0.8,0.000148773193359375,1.6812396049499512,7,0,True,6,64,0.999,1
2861,0.0285648415179141,-1.0,-1.8824820031237084,-2.0,-0.08695652173913043,0.0010923453435282824,0.98,0.8,0.0004799365997314453,1.6817195415496826,23,0,True,22,64,0.999,1
2862,0.02853627667639619,-1.0,-2.4186481925472134,-2.7,-0.135,-0.01375362895485418,0.98,0.8,0.00043392181396484375,1.6821534633636475,19,1,True,19,64,0.999,1
2863,0.028507740399719792,-1.0,-2.3533911690967706,-2.6000000000000005,-0.13684210526315793,-0.02655308394529742,0.98,0.8,0.0003979206085205078,1.682551383972168,19,0,True,18,64,0.999,1
2864,0.02847923265932007,-1.0,-2.3476001964767486,-2.6000000000000005,-0.13684210526315793,-0.015985777774957827,0.98,0.8,0.0004191398620605469,1.6829705238342285,19,0,True,18,64,0.999,1
2865,0.02845075342666075,-1.0,-2.205647202890031,-2.4000000000000004,-0.14117647058823532,0.011179893869008587,0.98,0.8,0.0003859996795654297,1.683356523513794,16,1,True,16,64,0.999,1
2866,0.02842230267323409,-1.0,-2.6112726507625466,-3.0000000000000004,-0.12,-0.006143301658826808,0.98,0.8,0.000537872314453125,1.683894395828247,24,1,True,24,64,0.999,1
2867,0.028393880370560856,-1.0,-1.5593723337664,-1.6,-0.12307692307692308,0.07680761041459977,0.98,0.8,0.0003008842468261719,1.6841952800750732,11,2,True,12,64,0.999,1
2868,0.028365486490190297,-1.0,-3.2795151490595478,-4.100000000000001,-0.12424242424242424,-0.04042936197242585,0.98,0.8,0.0006840229034423828,1.6848793029785156,33,0,True,32,64,0.999,1
2869,0.028337121003700106,-1.0,-2.1317902926254906,-2.3,-0.1642857142857143,-0.02181882693423199,0.98,0.8,0.0003082752227783203,1.685187578201294,13,1,True,13,64,0.999,1
2870,0.028308783882696406,-1.0,-1.5593723337664,-1.6,-0.12307692307692308,0.02434296549142025,0.98,0.8,0.0002722740173339844,1.685459852218628,13,0,True,12,64,0.999,1
2871,0.02828047509881371,-1.0,-1.7312611893492504,-1.7999999999999998,-0.2,0.01264722249519422,0.98,0.8,0.00018906593322753906,1.6856489181518555,9,0,True,8,64,0.999,1
2872,0.028252194623714897,-1.0,-2.1286828143995002,-2.3,-0.11500000000000002,-0.00500342766213272,0.98,0.8,0.0004169940948486328,1.686065912246704,20,0,True,19,64,0.999,1
2873,0.02822394242909118,-1.0,-2.694146519632037,-3.1000000000000005,-0.1347826086956522,-0.026705481171498152,0.98,0.8,0.0004990100860595703,1.6865649223327637,22,1,True,22,64,0.999,1
2874,0.02819571848666209,-1.0,-2.6287209384000376,-3.0000000000000004,-0.11538461538461539,-0.01794183269027762,0.98,0.8,0.0005388259887695312,1.6871037483215332,26,0,True,25,64,0.999,1
2875,0.02816752276817543,-1.0,-1.89634324625102,-2.0,-0.18181818181818182,0.018238665594925877,0.98,0.8,0.00023412704467773438,1.687337875366211,11,0,True,10,64,0.999,1
