episode,V_average,V_sum,time,epsilon,decay
35,63.11241701222294,189.33725103666882,0.1225595474243164,0.1650100000001592,linear - epsilon: 0.2
36,63.5285025717128,190.5855077151384,0.12885332107543945,0.16401000000016375,linear - epsilon: 0.2
37,63.90893490433126,191.72680471299378,0.13370513916015625,0.1630100000001683,linear - epsilon: 0.2
38,64.13334712392658,192.40004137177974,0.141510009765625,0.16201000000017285,linear - epsilon: 0.2
39,64.56736388707013,193.7020916612104,0.14725899696350098,0.1610100000001774,linear - epsilon: 0.2
40,64.93713210743739,194.8113963223122,0.15249276161193848,0.16001000000018195,linear - epsilon: 0.2
41,65.29305603033666,195.87916809100997,0.15790390968322754,0.1590100000001865,linear - epsilon: 0.2
42,65.62296555108236,196.86889665324708,0.16173458099365234,0.15801000000019105,linear - epsilon: 0.2
43,65.84523799919889,197.53571399759664,0.16526341438293457,0.1570100000001956,linear - epsilon: 0.2
44,65.92201385611743,197.7660415683523,0.1688988208770752,0.15601000000020016,linear - epsilon: 0.2
45,66.01673907883249,198.05021723649747,0.1724240779876709,0.1550100000002047,linear - epsilon: 0.2
46,66.35758282005906,199.0727484601772,0.17537903785705566,0.15401000000020926,linear - epsilon: 0.2
47,66.59175921447608,199.77527764342824,0.17858600616455078,0.1530100000002138,linear - epsilon: 0.2
48,66.76066011417508,200.28198034252523,0.18274688720703125,0.15201000000021836,linear - epsilon: 0.2
49,67.09586383167944,201.28759149503833,0.1882920265197754,0.1510100000002229,linear - epsilon: 0.2
50,67.32526015261266,201.97578045783797,0.19361329078674316,0.15001000000022746,linear - epsilon: 0.2
51,67.42296826984382,202.26890480953148,0.1985492706298828,0.149010000000232,linear - epsilon: 0.2
52,67.83541144554617,203.5062343366385,0.20166635513305664,0.14801000000023656,linear - epsilon: 0.2
53,67.88356548492872,203.65069645478616,0.20442724227905273,0.14701000000024111,linear - epsilon: 0.2
54,68.13832385500899,204.41497156502697,0.20740842819213867,0.14601000000024567,linear - epsilon: 0.2
55,68.36063317613423,205.0818995284027,0.2105114459991455,0.14501000000025022,linear - epsilon: 0.2
56,68.59929837412805,205.79789512238415,0.21336936950683594,0.14401000000025477,linear - epsilon: 0.2
57,68.68083635296077,206.0425090588823,0.21620440483093262,0.14301000000025932,linear - epsilon: 0.2
58,68.79373521793887,206.3812056538166,0.2195591926574707,0.14201000000026387,linear - epsilon: 0.2
59,68.84982830627104,206.5494849188131,0.22247719764709473,0.14101000000026842,linear - epsilon: 0.2
60,69.09446321061579,207.28338963184737,0.2256472110748291,0.14001000000027297,linear - epsilon: 0.2
61,69.35445786913832,208.06337360741495,0.22847199440002441,0.13901000000027752,linear - epsilon: 0.2
62,69.46399623627413,208.39198870882237,0.2327268123626709,0.13801000000028207,linear - epsilon: 0.2
63,69.61437529140865,208.84312587422596,0.2385876178741455,0.13701000000028662,linear - epsilon: 0.2
64,69.65183678678244,208.95551036034732,0.24278855323791504,0.13601000000029118,linear - epsilon: 0.2
65,69.78704478716975,209.36113436150924,0.24598360061645508,0.13501000000029573,linear - epsilon: 0.2
66,69.8354031638521,209.50620949155632,0.24927067756652832,0.13401000000030028,linear - epsilon: 0.2
67,69.80702072642515,209.42106217927545,0.25203990936279297,0.13301000000030483,linear - epsilon: 0.2
68,69.85344899043398,209.56034697130193,0.2550079822540283,0.13201000000030938,linear - epsilon: 0.2
69,69.85902889455213,209.57708668365638,0.2580890655517578,0.13101000000031393,linear - epsilon: 0.2
70,69.92059382007788,209.76178146023366,0.2609710693359375,0.13001000000031848,linear - epsilon: 0.2
71,70.04476335330581,210.13429005991742,0.26387810707092285,0.12901000000032303,linear - epsilon: 0.2
72,70.22064273840188,210.66192821520565,0.26770615577697754,0.12801000000032758,linear - epsilon: 0.2
73,70.27418792637877,210.82256377913632,0.2708902359008789,0.12701000000033213,linear - epsilon: 0.2
74,70.26990369112103,210.80971107336308,0.27483105659484863,0.12601000000033669,linear - epsilon: 0.2
75,70.38174122492158,211.14522367476474,0.2781648635864258,0.12501000000034124,linear - epsilon: 0.2
76,70.5824595566484,211.7473786699452,0.281343936920166,0.12401000000034579,linear - epsilon: 0.2
77,70.66573688006012,211.99721064018036,0.28614020347595215,0.12301000000035034,linear - epsilon: 0.2
78,70.78426376661382,212.35279129984144,0.29126429557800293,0.12201000000035489,linear - epsilon: 0.2
79,70.87008707076195,212.61026121228588,0.29499030113220215,0.12101000000035944,linear - epsilon: 0.2
80,71.07250951745844,213.2175285523753,0.29851651191711426,0.12001000000036399,linear - epsilon: 0.2
81,71.268466389989,213.80539916996702,0.30196142196655273,0.11901000000036854,linear - epsilon: 0.2
82,71.45667654439028,214.37002963317084,0.305159330368042,0.1180100000003731,linear - epsilon: 0.2
83,71.53943112237458,214.61829336712373,0.3085353374481201,0.11701000000037765,linear - epsilon: 0.2
84,71.61905928914781,214.85717786744345,0.31180739402770996,0.1160100000003822,linear - epsilon: 0.2
85,71.52557111054703,214.5767133316411,0.31484436988830566,0.11501000000038675,linear - epsilon: 0.2
86,71.52958599837079,214.58875799511236,0.3178403377532959,0.1140100000003913,linear - epsilon: 0.2
87,71.61736386082744,214.8520915824823,0.32088232040405273,0.11301000000039585,linear - epsilon: 0.2
88,71.85688800047484,215.57066400142452,0.32385826110839844,0.1120100000004004,linear - epsilon: 0.2
89,72.04794981328097,216.1438494398429,0.3269011974334717,0.11101000000040495,linear - epsilon: 0.2
90,72.07884119908259,216.23652359724778,0.3302323818206787,0.1100100000004095,linear - epsilon: 0.2
91,72.04562937772403,216.13688813317208,0.3344874382019043,0.10901000000041405,linear - epsilon: 0.2
92,72.00754469035464,216.0226340710639,0.3390026092529297,0.1080100000004186,linear - epsilon: 0.2
93,72.14294516661549,216.42883549984646,0.3437628746032715,0.10701000000042316,linear - epsilon: 0.2
94,72.1952064565094,216.5856193695282,0.3506479263305664,0.1060100000004277,linear - epsilon: 0.2
95,72.3422831679952,217.0268495039856,0.3547377586364746,0.10501000000043226,linear - epsilon: 0.2
96,72.46713745183712,217.40141235551135,0.35878992080688477,0.10401000000043681,linear - epsilon: 0.2
97,72.52682881785276,217.58048645355828,0.3623230457305908,0.10301000000044136,linear - epsilon: 0.2
98,72.62998609054146,217.88995827162438,0.36858320236206055,0.10201000000044591,linear - epsilon: 0.2
99,72.6599860509814,217.97995815294422,0.37256741523742676,0.10101000000045046,linear - epsilon: 0.2
100,72.69644692028378,218.08934076085131,0.3780090808868408,0.10001000000045501,linear - epsilon: 0.2
