env_name,algname,gamma,epsilon,threshold,Iteration,V_variation,V_max_diff,V_average,V_sum,clock_time,# chg action at iter,# chg actions
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,71,0.0002163114961235557,0.0002163114961235557,0.016574917568865134,10.35932348054071,0.39530324935913086,1,724
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,72,0.00020141331587600342,0.00020141331587600342,0.016593450616975203,10.370906635609503,0.40036606788635254,0,724
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,73,0.0001874322579650603,0.0001874322579650603,0.016610903588546833,10.38181474284177,0.40538597106933594,0,724
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,74,0.00017429590434555817,0.00017429590434555817,0.01662734862889374,10.392092893058587,0.41039490699768066,1,725
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,75,0.00016199577780144983,0.00016199577780144983,0.01664283845786191,10.401774036163696,0.4155919551849365,1,726
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,76,0.00015046696121230954,0.00015046696121230954,0.0166574363221599,10.410897701349938,0.420551061630249,1,727
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,77,0.00013969331944254162,0.00013969331944254162,0.01667118953337722,10.419493458360764,0.4255530834197998,2,729
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,78,0.00012961672494591486,0.00012961672494591486,0.016684153691306842,10.427596057066776,0.4303419589996338,2,731
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,79,0.00012021660161137121,0.00012021660161137121,0.016696370611986075,10.435231632491297,0.4353170394897461,0,731
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,80,0.00011144102375426623,0.00011144102375426623,0.016707888834626285,10.442430521641429,0.440324068069458,1,732
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,81,0.00010326724615762617,0.00010326724615762617,0.016718745499133398,10.449215936958373,0.44556212425231934,0,732
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,82,9.564901904587919e-05,9.564901904587919e-05,0.016728983716075316,10.455614822547073,0.45052313804626465,2,734
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,83,8.856299627101744e-05,8.856299627101744e-05,0.016738637470943313,10.46164841933957,0.4560718536376953,0,734
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,84,8.1968119276285e-05,8.1968119276285e-05,0.016747744061912918,10.467340038695573,0.46238279342651367,1,735
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,85,7.584148838965521e-05,7.584148838965521e-05,0.016756332939559197,10.472708087224497,0.468066930770874,2,737
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,86,7.014678793543228e-05,7.014678793543228e-05,0.016764436937918903,10.477773086199313,0.47349071502685547,1,738
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,87,6.486222023400351e-05,6.486222023400351e-05,0.01677208262814375,10.482551642589844,0.47853565216064453,0,738
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,88,5.995578140844532e-05,5.995578140844532e-05,0.01677929867013709,10.48706166883568,0.4835546016693115,1,739
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,89,5.5407169865032135e-05,5.5407169865032135e-05,0.016786108245255185,10.49131765328449,0.48866868019104004,0,739
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,90,5.118827971270501e-05,5.118827971270501e-05,0.01679253652574424,10.49533532859015,0.4937934875488281,1,740
