,Iteration,Fitness,Time,State,current_restart,Restarts
31,1,25.0,0.0005351160000017785,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 1 1]",0,10
32,2,27.0,0.0009833590000027925,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
33,4,27.0,0.001455118000002642,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
34,8,27.0,0.0023119440000023417,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
35,16,32.0,0.004132239000000482,"[1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
36,32,32.0,0.006929344999999643,"[1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
37,64,34.0,0.01240314400000031,"[1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
38,128,40.0,0.024552747000001318,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
39,256,40.0,0.05048651000000248,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
40,512,40.0,0.10319125300000209,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
41,1024,40.0,0.24282742000000113,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
42,2048,40.0,0.551815383000001,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
43,4096,40.0,1.3367859549999999,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
44,8192,40.0,1.8672777630000006,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,10
