,Iteration,Time,Fitness,Restarts,max_iters,current_restart
1221,1221,0.2664492220000003,44.0,1,8192,0
1222,1222,0.2665880929999993,44.0,1,8192,0
1223,1223,0.2667256439999992,44.0,1,8192,0
1224,1224,0.26691392899999933,44.0,1,8192,0
1225,1225,0.26709921099999967,44.0,1,8192,0
1226,1226,0.26724719799999974,44.0,1,8192,0
1227,1227,0.26738714300000055,44.0,1,8192,0
1228,1228,0.26752800599999915,44.0,1,8192,0
1229,1229,0.26771981299999936,44.0,1,8192,0
1230,1230,0.2678721940000006,44.0,1,8192,0
1231,1231,0.26801871700000035,44.0,1,8192,0
1232,1232,0.2681788679999997,44.0,1,8192,0
1233,1233,0.2684160450000004,44.0,1,8192,0
1234,1234,0.2686613429999998,44.0,1,8192,0
1235,1235,0.2689052019999991,44.0,1,8192,0
1236,1236,0.2690718289999996,44.0,1,8192,0
1237,1237,0.26925090199999957,44.0,1,8192,0
1238,1238,0.2693937000000002,44.0,1,8192,0
1239,1239,0.26955967700000016,44.0,1,8192,0
1240,1240,0.2696987599999989,44.0,1,8192,0
1241,1241,0.269881668,44.0,1,8192,0
1242,1242,0.2701826969999992,44.0,1,8192,0
1243,1243,0.27045350599999907,44.0,1,8192,0
1244,1244,0.270661926999999,44.0,1,8192,0
1245,1245,0.27088528800000056,44.0,1,8192,0
1246,1246,0.2710456969999999,44.0,1,8192,0
1247,1247,0.27122625700000036,44.0,1,8192,0
1248,1248,0.2714277299999992,44.0,1,8192,0
1249,1249,0.27161714000000003,44.0,1,8192,0
1250,1250,0.27175871300000054,44.0,1,8192,0
1251,1251,0.27189891999999993,44.0,1,8192,0
1252,1252,0.2720769779999994,44.0,1,8192,0
1253,1253,0.2722982070000004,44.0,1,8192,0
1254,1254,0.27245316499999994,44.0,1,8192,0
1255,1255,0.27259443400000016,44.0,1,8192,0
1256,1256,0.2727622269999994,44.0,1,8192,0
1257,1257,0.27293047200000053,44.0,1,8192,0
1258,1258,0.2730719730000004,44.0,1,8192,0
1259,1259,0.27320768999999956,44.0,1,8192,0
1260,1260,0.27344562899999936,44.0,1,8192,0
1261,1261,0.2737112229999994,44.0,1,8192,0
1262,1262,0.27390194300000026,44.0,1,8192,0
1263,1263,0.27404987299999917,44.0,1,8192,0
1264,1264,0.2741910910000005,44.0,1,8192,0
1265,1265,0.2743322149999994,44.0,1,8192,0
1266,1266,0.27449749900000064,44.0,1,8192,0
1267,1267,0.27469836799999925,44.0,1,8192,0
1268,1268,0.27485104400000004,44.0,1,8192,0
1269,1269,0.27501160599999963,44.0,1,8192,0
1270,1270,0.2751759449999991,44.0,1,8192,0
1271,1271,0.2753988129999989,44.0,1,8192,0
1272,1272,0.2756285389999995,44.0,1,8192,0
1273,1273,0.2757791239999996,44.0,1,8192,0
1274,1274,0.2759248430000003,44.0,1,8192,0
1275,1275,0.2760641039999996,44.0,1,8192,0
1276,1276,0.2762923050000001,44.0,1,8192,0
1277,1277,0.2765424200000002,44.0,1,8192,0
1278,1278,0.27681392399999893,44.0,1,8192,0
1279,1279,0.27700538400000063,44.0,1,8192,0
1280,1280,0.27715549899999914,44.0,1,8192,0
1281,1281,0.2773016090000002,44.0,1,8192,0
1282,1282,0.27752998599999934,44.0,1,8192,0
1283,1283,0.27770296599999966,44.0,1,8192,0
1284,1284,0.27793355999999925,44.0,1,8192,0
1285,1285,0.27811675299999905,44.0,1,8192,0
1286,1286,0.2782697360000004,44.0,1,8192,0
1287,1287,0.27841253799999954,44.0,1,8192,0
1288,1288,0.2785511940000003,44.0,1,8192,0
1289,1289,0.27868852399999966,44.0,1,8192,0
1290,1290,0.2788284119999993,44.0,1,8192,0
1291,1291,0.2789675850000002,44.0,1,8192,0
1292,1292,0.279106045999999,44.0,1,8192,0
1293,1293,0.2792422539999997,44.0,1,8192,0
1294,1294,0.27938154599999976,44.0,1,8192,0
1295,1295,0.2795215639999995,44.0,1,8192,0
1296,1296,0.2797543919999992,44.0,1,8192,0
1297,1297,0.2799120189999993,44.0,1,8192,0
1298,1298,0.28005776799999893,44.0,1,8192,0
1299,1299,0.280203886999999,44.0,1,8192,0
1300,1300,0.28034629099999897,44.0,1,8192,0
1301,1301,0.280558525,44.0,1,8192,0
1302,1302,0.28072019000000026,44.0,1,8192,0
1303,1303,0.28086498899999945,44.0,1,8192,0
1304,1304,0.2810094369999998,44.0,1,8192,0
1305,1305,0.28114999900000015,44.0,1,8192,0
1306,1306,0.28128599799999954,44.0,1,8192,0
1307,1307,0.28142524399999935,44.0,1,8192,0
1308,1308,0.2815675389999992,44.0,1,8192,0
1309,1309,0.28171712299999996,44.0,1,8192,0
1310,1310,0.28186090700000044,44.0,1,8192,0
1311,1311,0.28200073000000003,44.0,1,8192,0
1312,1312,0.28213903400000007,44.0,1,8192,0
1313,1313,0.28227988399999937,44.0,1,8192,0
1314,1314,0.28241919999999965,44.0,1,8192,0
1315,1315,0.2825556339999995,44.0,1,8192,0
1316,1316,0.28269433800000066,44.0,1,8192,0
1317,1317,0.2830191580000001,44.0,1,8192,0
1318,1318,0.2832355240000002,44.0,1,8192,0
1319,1319,0.28339577799999915,44.0,1,8192,0
1320,1320,0.28358209099999954,44.0,1,8192,0
1321,1321,0.2837494920000001,44.0,1,8192,0
1322,1322,0.2838951899999991,44.0,1,8192,0
1323,1323,0.2840349910000004,44.0,1,8192,0
1324,1324,0.2841792959999996,44.0,1,8192,0
1325,1325,0.284321413999999,44.0,1,8192,0
1326,1326,0.2844672589999995,44.0,1,8192,0
1327,1327,0.28460630300000034,44.0,1,8192,0
1328,1328,0.2847493879999998,44.0,1,8192,0
1329,1329,0.2848896639999996,44.0,1,8192,0
1330,1330,0.28502766999999984,44.0,1,8192,0
1331,1331,0.28518558000000027,44.0,1,8192,0
1332,1332,0.2853249130000002,44.0,1,8192,0
1333,1333,0.28546691599999896,44.0,1,8192,0
1334,1334,0.2856079969999996,44.0,1,8192,0
1335,1335,0.28574974200000014,44.0,1,8192,0
1336,1336,0.2859697689999994,44.0,1,8192,0
1337,1337,0.28616921599999934,44.0,1,8192,0
1338,1338,0.2863304400000004,44.0,1,8192,0
1339,1339,0.28647669000000064,44.0,1,8192,0
1340,1340,0.28661933599999934,44.0,1,8192,0
1341,1341,0.28676415099999986,44.0,1,8192,0
1342,1342,0.28690763700000055,44.0,1,8192,0
1343,1343,0.28704735900000067,44.0,1,8192,0
1344,1344,0.28718726299999986,44.0,1,8192,0
1345,1345,0.28733188100000007,44.0,1,8192,0
1346,1346,0.2874768620000001,44.0,1,8192,0
1347,1347,0.28761665899999933,44.0,1,8192,0
1348,1348,0.2877610930000003,44.0,1,8192,0
1349,1349,0.2879048219999998,44.0,1,8192,0
1350,1350,0.28818281699999915,44.0,1,8192,0
1351,1351,0.2884605750000002,44.0,1,8192,0
1352,1352,0.28873204399999963,44.0,1,8192,0
1353,1353,0.28899857300000065,44.0,1,8192,0
1354,1354,0.28926605899999913,44.0,1,8192,0
1355,1355,0.28952617699999905,44.0,1,8192,0
1356,1356,0.2897844779999996,44.0,1,8192,0
1357,1357,0.29004936800000003,44.0,1,8192,0
1358,1358,0.2903065389999995,44.0,1,8192,0
1359,1359,0.29056523599999906,44.0,1,8192,0
1360,1360,0.2907325780000001,44.0,1,8192,0
1361,1361,0.2908817629999998,44.0,1,8192,0
1362,1362,0.29102833900000036,44.0,1,8192,0
1363,1363,0.29117179500000034,44.0,1,8192,0
1364,1364,0.29139480599999956,44.0,1,8192,0
1365,1365,0.29166331000000056,44.0,1,8192,0
1366,1366,0.2919228880000002,44.0,1,8192,0
1367,1367,0.292122663999999,44.0,1,8192,0
1368,1368,0.29244852699999946,44.0,1,8192,0
1369,1369,0.292745622,44.0,1,8192,0
1370,1370,0.2933208880000002,44.0,1,8192,0
1371,1371,0.2936891579999994,44.0,1,8192,0
1372,1372,0.2938474239999991,44.0,1,8192,0
1373,1373,0.29399902499999975,44.0,1,8192,0
1374,1374,0.29414278900000035,44.0,1,8192,0
1375,1375,0.2942888529999994,44.0,1,8192,0
1376,1376,0.29443286799999946,44.0,1,8192,0
1377,1377,0.29457425799999903,44.0,1,8192,0
1378,1378,0.29471636199999907,44.0,1,8192,0
1379,1379,0.2948614860000003,44.0,1,8192,0
1380,1380,0.29507278500000034,44.0,1,8192,0
1381,1381,0.29532249999999927,44.0,1,8192,0
1382,1382,0.2954836380000003,44.0,1,8192,0
1383,1383,0.2956309879999992,44.0,1,8192,0
1384,1384,0.29577609899999935,44.0,1,8192,0
1385,1385,0.2959562299999998,44.0,1,8192,0
1386,1386,0.29625511999999965,44.0,1,8192,0
1387,1387,0.2965075109999997,44.0,1,8192,0
1388,1388,0.2967354019999995,44.0,1,8192,0
1389,1389,0.296943379,44.0,1,8192,0
1390,1390,0.29724075100000036,44.0,1,8192,0
1391,1391,0.2975397219999998,44.0,1,8192,0
1392,1392,0.29780715100000066,44.0,1,8192,0
1393,1393,0.29810333800000066,44.0,1,8192,0
1394,1394,0.29831983499999914,44.0,1,8192,0
1395,1395,0.29848613199999896,44.0,1,8192,0
1396,1396,0.2986431490000001,44.0,1,8192,0
1397,1397,0.2988908679999991,44.0,1,8192,0
1398,1398,0.29917439599999973,44.0,1,8192,0
1399,1399,0.2994468250000004,44.0,1,8192,0
1400,1400,0.29973190299999963,44.0,1,8192,0
1401,1401,0.30005302300000025,44.0,1,8192,0
1402,1402,0.3003177249999993,44.0,1,8192,0
1403,1403,0.30058600999999996,44.0,1,8192,0
1404,1404,0.30083994800000013,44.0,1,8192,0
1405,1405,0.30108308500000014,44.0,1,8192,0
1406,1406,0.301279791999999,44.0,1,8192,0
1407,1407,0.30143736499999996,44.0,1,8192,0
1408,1408,0.3016637469999992,44.0,1,8192,0
1409,1409,0.30194398299999925,44.0,1,8192,0
1410,1410,0.30221840899999997,44.0,1,8192,0
1411,1411,0.30247192000000034,44.0,1,8192,0
1412,1412,0.30263899600000066,44.0,1,8192,0
1413,1413,0.30281395299999936,44.0,1,8192,0
1414,1414,0.3029719859999993,44.0,1,8192,0
1415,1415,0.3031181899999993,44.0,1,8192,0
1416,1416,0.3032618189999994,44.0,1,8192,0
1417,1417,0.30342369999999974,44.0,1,8192,0
1418,1418,0.30359055399999946,44.0,1,8192,0
1419,1419,0.30373984699999923,44.0,1,8192,0
1420,1420,0.30388595600000023,44.0,1,8192,0
1421,1421,0.30403189899999994,44.0,1,8192,0
1422,1422,0.3041771509999993,44.0,1,8192,0
1423,1423,0.3043210070000004,44.0,1,8192,0
1424,1424,0.30446647900000023,44.0,1,8192,0
1425,1425,0.30461458799999974,44.0,1,8192,0
1426,1426,0.30476024699999904,44.0,1,8192,0
1427,1427,0.3049067559999994,44.0,1,8192,0
1428,1428,0.3050529070000003,44.0,1,8192,0
1429,1429,0.30519879100000047,44.0,1,8192,0
1430,1430,0.3053482489999997,44.0,1,8192,0
1431,1431,0.3054937629999994,44.0,1,8192,0
1432,1432,0.30564200599999936,44.0,1,8192,0
1433,1433,0.3057904659999995,44.0,1,8192,0
1434,1434,0.3059344969999991,44.0,1,8192,0
1435,1435,0.3060815259999998,44.0,1,8192,0
1436,1436,0.3062279789999991,44.0,1,8192,0
1437,1437,0.3063716509999992,44.0,1,8192,0
1438,1438,0.30651981699999986,44.0,1,8192,0
1439,1439,0.30666303799999994,44.0,1,8192,0
1440,1440,0.3069291310000004,44.0,1,8192,0
1441,1441,0.30711672300000004,44.0,1,8192,0
1442,1442,0.3073060190000003,44.0,1,8192,0
1443,1443,0.3074729499999993,44.0,1,8192,0
1444,1444,0.30762599999999907,44.0,1,8192,0
1445,1445,0.30777698200000003,44.0,1,8192,0
1446,1446,0.30792599399999965,44.0,1,8192,0
1447,1447,0.3080716619999997,44.0,1,8192,0
1448,1448,0.3082191709999993,44.0,1,8192,0
1449,1449,0.3084646899999992,44.0,1,8192,0
1450,1450,0.30869750099999926,44.0,1,8192,0
1451,1451,0.30886858899999936,44.0,1,8192,0
1452,1452,0.30902536299999994,44.0,1,8192,0
1453,1453,0.30918054500000025,44.0,1,8192,0
1454,1454,0.30932974499999943,44.0,1,8192,0
1455,1455,0.3094781510000004,44.0,1,8192,0
1456,1456,0.3096283169999996,44.0,1,8192,0
1457,1457,0.30977434899999956,44.0,1,8192,0
1458,1458,0.3099201209999993,44.0,1,8192,0
1459,1459,0.3100689859999992,44.0,1,8192,0
1460,1460,0.310214199999999,44.0,1,8192,0
1461,1461,0.31036203300000054,44.0,1,8192,0
1462,1462,0.31051116399999934,44.0,1,8192,0
1463,1463,0.3106591749999996,44.0,1,8192,0
1464,1464,0.3108073719999993,44.0,1,8192,0
1465,1465,0.310952026999999,44.0,1,8192,0
1466,1466,0.31110010399999943,44.0,1,8192,0
1467,1467,0.3112618919999992,44.0,1,8192,0
1468,1468,0.31141828500000024,44.0,1,8192,0
1469,1469,0.31156834999999994,44.0,1,8192,0
1470,1470,0.31172566000000046,44.0,1,8192,0
1471,1471,0.31187846199999925,44.0,1,8192,0
1472,1472,0.31202689100000036,44.0,1,8192,0
1473,1473,0.31217434599999905,44.0,1,8192,0
1474,1474,0.3123242909999995,44.0,1,8192,0
1475,1475,0.312477165999999,44.0,1,8192,0
1476,1476,0.31262743499999956,44.0,1,8192,0
1477,1477,0.3127753759999994,44.0,1,8192,0
1478,1478,0.31292313400000005,44.0,1,8192,0
1479,1479,0.3131435429999989,44.0,1,8192,0
1480,1480,0.3134674139999998,44.0,1,8192,0
1481,1481,0.31367990699999915,44.0,1,8192,0
1482,1482,0.31384011499999964,44.0,1,8192,0
1483,1483,0.31399615700000005,44.0,1,8192,0
1484,1484,0.3142171109999996,44.0,1,8192,0
1485,1485,0.31440949299999943,44.0,1,8192,0
1486,1486,0.3145744239999999,44.0,1,8192,0
1487,1487,0.31473118799999966,44.0,1,8192,0
1488,1488,0.31488723600000057,44.0,1,8192,0
1489,1489,0.31503672699999896,44.0,1,8192,0
1490,1490,0.31518986699999907,44.0,1,8192,0
1491,1491,0.3153446090000003,44.0,1,8192,0
1492,1492,0.3154937429999993,44.0,1,8192,0
1493,1493,0.3156443109999998,44.0,1,8192,0
1494,1494,0.31579487299999975,44.0,1,8192,0
1495,1495,0.3159480049999992,44.0,1,8192,0
1496,1496,0.31609515799999954,44.0,1,8192,0
1497,1497,0.3162477450000001,44.0,1,8192,0
1498,1498,0.31639716099999937,44.0,1,8192,0
1499,1499,0.31654782799999914,44.0,1,8192,0
1500,1500,0.3166974539999998,44.0,1,8192,0
1501,1501,0.3168439559999996,44.0,1,8192,0
1502,1502,0.31699452500000014,44.0,1,8192,0
1503,1503,0.3171460699999997,44.0,1,8192,0
1504,1504,0.3172988589999992,44.0,1,8192,0
1505,1505,0.3174497140000003,44.0,1,8192,0
1506,1506,0.31760120000000036,44.0,1,8192,0
1507,1507,0.31775133400000044,44.0,1,8192,0
1508,1508,0.31790413499999914,44.0,1,8192,0
1509,1509,0.3180544320000003,44.0,1,8192,0
1510,1510,0.31820499999999896,44.0,1,8192,0
1511,1511,0.31835835100000054,44.0,1,8192,0
1512,1512,0.3185091629999999,44.0,1,8192,0
1513,1513,0.3186625739999993,44.0,1,8192,0
1514,1514,0.31881053000000037,44.0,1,8192,0
1515,1515,0.31896150000000034,44.0,1,8192,0
1516,1516,0.31910962699999956,44.0,1,8192,0
1517,1517,0.31925984699999965,44.0,1,8192,0
1518,1518,0.31945827699999896,44.0,1,8192,0
1519,1519,0.31961074800000056,44.0,1,8192,0
1520,1520,0.3197714739999995,44.0,1,8192,0
1521,1521,0.31993001599999893,44.0,1,8192,0
1522,1522,0.32008471400000005,44.0,1,8192,0
1523,1523,0.32023397300000056,44.0,1,8192,0
1524,1524,0.3203883550000004,44.0,1,8192,0
1525,1525,0.3205417490000002,44.0,1,8192,0
1526,1526,0.32069408299999935,44.0,1,8192,0
1527,1527,0.3208426719999995,44.0,1,8192,0
1528,1528,0.3209974399999993,44.0,1,8192,0
1529,1529,0.32114660499999914,44.0,1,8192,0
1530,1530,0.3212952599999994,44.0,1,8192,0
1531,1531,0.32145456800000005,44.0,1,8192,0
1532,1532,0.3216132189999996,44.0,1,8192,0
1533,1533,0.3217632360000007,44.0,1,8192,0
1534,1534,0.3219166789999992,44.0,1,8192,0
1535,1535,0.3220667059999993,44.0,1,8192,0
1536,1536,0.3222163330000001,44.0,1,8192,0
1537,1537,0.3223721889999993,44.0,1,8192,0
1538,1538,0.3225248549999993,44.0,1,8192,0
1539,1539,0.3226775429999993,44.0,1,8192,0
1540,1540,0.3228298729999999,44.0,1,8192,0
1541,1541,0.32298178499999963,44.0,1,8192,0
1542,1542,0.323130999,44.0,1,8192,0
1543,1543,0.3232859189999999,44.0,1,8192,0
1544,1544,0.3234374399999993,44.0,1,8192,0
1545,1545,0.3236065410000002,44.0,1,8192,0
1546,1546,0.32377797700000066,44.0,1,8192,0
1547,1547,0.3239277230000006,44.0,1,8192,0
1548,1548,0.32408146799999926,44.0,1,8192,0
1549,1549,0.3242359619999995,44.0,1,8192,0
1550,1550,0.3243889200000005,44.0,1,8192,0
1551,1551,0.324542267,44.0,1,8192,0
1552,1552,0.3246951980000006,44.0,1,8192,0
1553,1553,0.32484572799999967,44.0,1,8192,0
1554,1554,0.3249961300000006,44.0,1,8192,0
1555,1555,0.3251466339999993,44.0,1,8192,0
1556,1556,0.3252967689999995,44.0,1,8192,0
1557,1557,0.32544988099999905,44.0,1,8192,0
1558,1558,0.32570247299999977,44.0,1,8192,0
1559,1559,0.32601597799999915,44.0,1,8192,0
1560,1560,0.32631199799999955,44.0,1,8192,0
1561,1561,0.3265083939999993,44.0,1,8192,0
1562,1562,0.32672727399999957,44.0,1,8192,0
1563,1563,0.3269157800000002,44.0,1,8192,0
1564,1564,0.3270745460000004,44.0,1,8192,0
1565,1565,0.32724530299999977,44.0,1,8192,0
1566,1566,0.32740538700000066,44.0,1,8192,0
1567,1567,0.3275627459999999,44.0,1,8192,0
1568,1568,0.3277165689999997,44.0,1,8192,0
1569,1569,0.3278693110000006,44.0,1,8192,0
1570,1570,0.32803527299999935,44.0,1,8192,0
1571,1571,0.3282882970000003,44.0,1,8192,0
1572,1572,0.32860829400000036,44.0,1,8192,0
1573,1573,0.3289022619999997,44.0,1,8192,0
1574,1574,0.32914657299999917,44.0,1,8192,0
1575,1575,0.32940245300000015,44.0,1,8192,0
1576,1576,0.32970935200000007,44.0,1,8192,0
1577,1577,0.3299192489999996,44.0,1,8192,0
1578,1578,0.3301520619999998,44.0,1,8192,0
1579,1579,0.3303620649999992,44.0,1,8192,0
1580,1580,0.3305658610000002,44.0,1,8192,0
1581,1581,0.33073384499999925,44.0,1,8192,0
1582,1582,0.3308965139999991,44.0,1,8192,0
1583,1583,0.3310522220000003,44.0,1,8192,0
1584,1584,0.3312063819999995,44.0,1,8192,0
1585,1585,0.33136363699999904,44.0,1,8192,0
1586,1586,0.3315180590000004,44.0,1,8192,0
1587,1587,0.33172980500000016,44.0,1,8192,0
1588,1588,0.3319389830000006,44.0,1,8192,0
1589,1589,0.33210750599999983,44.0,1,8192,0
1590,1590,0.3322668919999998,44.0,1,8192,0
1591,1591,0.33242170199999954,44.0,1,8192,0
1592,1592,0.33257846399999913,44.0,1,8192,0
1593,1593,0.3327450610000007,44.0,1,8192,0
1594,1594,0.3329502229999992,44.0,1,8192,0
1595,1595,0.33311705500000066,44.0,1,8192,0
1596,1596,0.3332952099999993,44.0,1,8192,0
1597,1597,0.33345905300000034,44.0,1,8192,0
1598,1598,0.33363332199999896,44.0,1,8192,0
1599,1599,0.33380457099999994,44.0,1,8192,0
1600,1600,0.3339602020000001,44.0,1,8192,0
1601,1601,0.33411543199999905,44.0,1,8192,0
1602,1602,0.3342743679999991,44.0,1,8192,0
1603,1603,0.3344330529999997,44.0,1,8192,0
1604,1604,0.33459122200000024,44.0,1,8192,0
1605,1605,0.3347511920000006,44.0,1,8192,0
1606,1606,0.33490906299999956,44.0,1,8192,0
1607,1607,0.33506594800000045,44.0,1,8192,0
1608,1608,0.33521904000000013,44.0,1,8192,0
1609,1609,0.33537248300000044,44.0,1,8192,0
1610,1610,0.3355253489999992,44.0,1,8192,0
1611,1611,0.33568122099999975,44.0,1,8192,0
1612,1612,0.3358374600000005,44.0,1,8192,0
1613,1613,0.3359946150000006,44.0,1,8192,0
1614,1614,0.3361512730000005,44.0,1,8192,0
1615,1615,0.3363076060000001,44.0,1,8192,0
1616,1616,0.3365401539999997,44.0,1,8192,0
1617,1617,0.336793930999999,44.0,1,8192,0
1618,1618,0.3370422479999995,44.0,1,8192,0
1619,1619,0.33729611299999895,44.0,1,8192,0
1620,1620,0.33755359099999893,44.0,1,8192,0
1621,1621,0.3377971560000006,44.0,1,8192,0
1622,1622,0.33814970099999897,44.0,1,8192,0
1623,1623,0.3384507689999996,44.0,1,8192,0
1624,1624,0.33874743400000007,44.0,1,8192,0
1625,1625,0.33904081999999924,44.0,1,8192,0
1626,1626,0.33934092400000004,44.0,1,8192,0
1627,1627,0.33954173699999934,44.0,1,8192,0
1628,1628,0.33970576900000005,44.0,1,8192,0
1629,1629,0.34000362099999926,44.0,1,8192,0
1630,1630,0.3403167889999992,44.0,1,8192,0
1631,1631,0.34061329200000046,44.0,1,8192,0
1632,1632,0.34091843699999913,44.0,1,8192,0
1633,1633,0.3412153609999997,44.0,1,8192,0
1634,1634,0.341505441999999,44.0,1,8192,0
1635,1635,0.3418010529999993,44.0,1,8192,0
1636,1636,0.34209055200000016,44.0,1,8192,0
1637,1637,0.34238050299999934,44.0,1,8192,0
1638,1638,0.3426721369999992,44.0,1,8192,0
1639,1639,0.3428770649999997,44.0,1,8192,0
1640,1640,0.34304782799999956,44.0,1,8192,0
1641,1641,0.34321629899999984,44.0,1,8192,0
1642,1642,0.34354004499999924,44.0,1,8192,0
1643,1643,0.3437220029999999,44.0,1,8192,0
1644,1644,0.3438901750000003,44.0,1,8192,0
1645,1645,0.3440539489999992,44.0,1,8192,0
1646,1646,0.3442500390000003,44.0,1,8192,0
1647,1647,0.34442104899999926,44.0,1,8192,0
1648,1648,0.34458045299999895,44.0,1,8192,0
1649,1649,0.3447404219999992,44.0,1,8192,0
1650,1650,0.3448977820000003,44.0,1,8192,0
1651,1651,0.34505412699999916,44.0,1,8192,0
1652,1652,0.3452145790000003,44.0,1,8192,0
1653,1653,0.34537503299999983,44.0,1,8192,0
1654,1654,0.34553265799999977,44.0,1,8192,0
1655,1655,0.3456891550000005,44.0,1,8192,0
1656,1656,0.3458453249999991,44.0,1,8192,0
1657,1657,0.3460052610000002,44.0,1,8192,0
1658,1658,0.34616577399999926,44.0,1,8192,0
1659,1659,0.3463297490000006,44.0,1,8192,0
1660,1660,0.3464869349999997,44.0,1,8192,0
1661,1661,0.3466465620000001,44.0,1,8192,0
1662,1662,0.3468072459999991,44.0,1,8192,0
1663,1663,0.34696913400000007,44.0,1,8192,0
1664,1664,0.34712976900000037,44.0,1,8192,0
1665,1665,0.34728882099999936,44.0,1,8192,0
1666,1666,0.34744931999999906,44.0,1,8192,0
1667,1667,0.3476118409999991,44.0,1,8192,0
1668,1668,0.3477726229999991,44.0,1,8192,0
1669,1669,0.34793341600000005,44.0,1,8192,0
1670,1670,0.3488914439999995,44.0,1,8192,0
1671,1671,0.3491208839999995,44.0,1,8192,0
1672,1672,0.34929802299999935,44.0,1,8192,0
1673,1673,0.3494666889999998,44.0,1,8192,0
1674,1674,0.34964394,44.0,1,8192,0
1675,1675,0.3498338909999994,44.0,1,8192,0
1676,1676,0.3500168610000003,44.0,1,8192,0
1677,1677,0.350194372999999,44.0,1,8192,0
1678,1678,0.3503574839999999,44.0,1,8192,0
1679,1679,0.3505195360000002,44.0,1,8192,0
1680,1680,0.3506782079999997,44.0,1,8192,0
1681,1681,0.3508384679999992,44.0,1,8192,0
1682,1682,0.3510004949999992,44.0,1,8192,0
1683,1683,0.3511611410000004,44.0,1,8192,0
1684,1684,0.3513224439999991,44.0,1,8192,0
1685,1685,0.351490557,44.0,1,8192,0
1686,1686,0.3516517290000003,44.0,1,8192,0
1687,1687,0.35180923000000064,44.0,1,8192,0
1688,1688,0.3519698489999996,44.0,1,8192,0
1689,1689,0.35213021000000033,44.0,1,8192,0
1690,1690,0.35228757099999974,44.0,1,8192,0
1691,1691,0.3524487739999991,44.0,1,8192,0
1692,1692,0.3526108990000001,44.0,1,8192,0
1693,1693,0.35276949300000027,44.0,1,8192,0
1694,1694,0.3529325449999998,44.0,1,8192,0
1695,1695,0.3530901719999999,44.0,1,8192,0
1696,1696,0.35324787399999913,44.0,1,8192,0
1697,1697,0.35340887399999943,44.0,1,8192,0
1698,1698,0.35356620199999966,44.0,1,8192,0
1699,1699,0.3537283430000002,44.0,1,8192,0
1700,1700,0.35388625999999945,44.0,1,8192,0
1701,1701,0.3540505199999995,44.0,1,8192,0
1702,1702,0.3542145120000004,44.0,1,8192,0
1703,1703,0.35437549299999915,44.0,1,8192,0
1704,1704,0.3545363409999993,44.0,1,8192,0
1705,1705,0.3546964999999993,44.0,1,8192,0
1706,1706,0.354914999,44.0,1,8192,0
1707,1707,0.35514506900000065,44.0,1,8192,0
1708,1708,0.3553332299999994,44.0,1,8192,0
1709,1709,0.35549649899999913,44.0,1,8192,0
1710,1710,0.35566192799999996,44.0,1,8192,0
1711,1711,0.3558262939999999,44.0,1,8192,0
1712,1712,0.3559935129999996,44.0,1,8192,0
1713,1713,0.3561535239999998,44.0,1,8192,0
1714,1714,0.35632215699999925,44.0,1,8192,0
1715,1715,0.3564874059999994,44.0,1,8192,0
1716,1716,0.35665073699999894,44.0,1,8192,0
1717,1717,0.3568163569999996,44.0,1,8192,0
1718,1718,0.3569762060000006,44.0,1,8192,0
1719,1719,0.3571359629999993,44.0,1,8192,0
1720,1720,0.35729952600000026,44.0,1,8192,0
1721,1721,0.3574661179999996,44.0,1,8192,0
1722,1722,0.3576322679999997,44.0,1,8192,0
1723,1723,0.35781712100000007,44.0,1,8192,0
1724,1724,0.35798896699999894,44.0,1,8192,0
1725,1725,0.3581527100000006,44.0,1,8192,0
1726,1726,0.358312527999999,44.0,1,8192,0
1727,1727,0.3584757760000006,44.0,1,8192,0
1728,1728,0.35863595500000045,44.0,1,8192,0
1729,1729,0.35879743299999944,44.0,1,8192,0
1730,1730,0.358965993,44.0,1,8192,0
1731,1731,0.35913041299999904,44.0,1,8192,0
1732,1732,0.35929361400000026,44.0,1,8192,0
1733,1733,0.3594582559999999,44.0,1,8192,0
1734,1734,0.3596168500000001,44.0,1,8192,0
1735,1735,0.3597757969999993,44.0,1,8192,0
1736,1736,0.3599343370000003,44.0,1,8192,0
1737,1737,0.36009698099999987,44.0,1,8192,0
1738,1738,0.3602605719999996,44.0,1,8192,0
1739,1739,0.360425596999999,44.0,1,8192,0
1740,1740,0.36059052199999897,44.0,1,8192,0
1741,1741,0.3607499719999989,44.0,1,8192,0
1742,1742,0.36091011099999903,44.0,1,8192,0
1743,1743,0.3610733239999995,44.0,1,8192,0
1744,1744,0.36165716400000036,44.0,1,8192,0
1745,1745,0.36199328799999897,44.0,1,8192,0
1746,1746,0.36230682799999947,44.0,1,8192,0
1747,1747,0.36254931100000043,44.0,1,8192,0
1748,1748,0.3627404470000002,44.0,1,8192,0
1749,1749,0.36290987199999947,44.0,1,8192,0
1750,1750,0.36308178800000057,44.0,1,8192,0
1751,1751,0.3633481060000001,44.0,1,8192,0
1752,1752,0.3635332689999995,44.0,1,8192,0
1753,1753,0.3637099389999996,44.0,1,8192,0
1754,1754,0.3639151129999991,44.0,1,8192,0
1755,1755,0.3640970069999998,44.0,1,8192,0
1756,1756,0.36426236700000025,44.0,1,8192,0
1757,1757,0.36446277299999963,44.0,1,8192,0
1758,1758,0.36462777599999896,44.0,1,8192,0
1759,1759,0.3647910129999996,44.0,1,8192,0
