,Iteration,Fitness,Time,State,current_restart,Restarts
19,8,27.0,0.002462357999998943,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
20,16,29.0,0.004079924999999207,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
21,32,33.0,0.00764435600000013,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
22,64,35.0,0.013905643999997608,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
23,128,40.0,0.025941756999998233,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
24,256,40.0,0.05626267099999893,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
25,512,40.0,0.11774423700000014,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
26,1024,40.0,0.24028224299999934,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
27,2048,40.0,0.5370598929999986,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
28,4096,40.0,1.349691932999999,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
29,8192,40.0,1.8411960589999978,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,5
30,0,25.0,0.00019524899999723289,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
31,1,25.0,0.000556208999999086,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
32,2,25.0,0.0008893539999981215,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
33,4,25.0,0.0014855340000003991,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
34,8,27.0,0.0024025640000004955,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
35,16,29.0,0.003937521999997529,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
36,32,33.0,0.007108717999997793,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
37,64,35.0,0.012657298000000594,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
38,128,40.0,0.023503679999997473,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
39,256,40.0,0.046410698999999056,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
40,512,40.0,0.09328405199999779,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
41,1024,40.0,0.20114758999999793,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
42,2048,40.0,0.493781907999999,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
43,4096,40.0,1.3277190919999988,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
44,8192,40.0,1.8226866800000003,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,10
