Iteration,Fitness,Time,State,pop_size,mutation_prob,Population Size,Mutation Rate,run_number
2048,1.0447379543093827,966.8405820070002,[15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9],2500,0.2,2500,0.2,2
4096,1.0447379543093827,1932.242547277,[15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9],2500,0.2,2500,0.2,2
0,0.4464772815664908,0.23805262799942284,[14  2  1 17  4 16  6  7 15 12  9 11 19 18 13  5  0  8  3 10],2500,0.2,2500,0.2,3
1,0.5670673108934506,0.7140673389994845,[ 6 19 11  7  9 14  1  5 12  3 13  8 15 17  4 16  2 18  0 10],2500,0.2,2500,0.2,3
2,0.5792257652762128,1.1838394689993947,[ 0  7 18 15 11  5 14  6 16  9 17  4  3 12  1 13  8 10  2 19],2500,0.2,2500,0.2,3
4,0.6525101253397386,2.1137599289995705,[ 4  8 13  1  3  9 17 10 12 19  0 18  7  5 11  2  6 16 15 14],2500,0.2,2500,0.2,3
8,0.6525101253397386,3.993397145999552,[ 4  8 13  1  3  9 17 10 12 19  0 18  7  5 11  2  6 16 15 14],2500,0.2,2500,0.2,3
16,0.6770873022715626,7.773962777999259,[10  8  9 17 16 15  0  7 18  6  1 19 11  5  3 12 14  2  4 13],2500,0.2,2500,0.2,3
32,0.7865106715524284,15.340247032999287,[ 3 12 11  5 19  2  7  0 18  6  4  8 14  9 17 10 16 13 15  1],2500,0.2,2500,0.2,3
64,0.9436358137478246,30.384683434999715,[14  4  1 15  9 12  3  5 11 19  0 18  7  2 16  6 10 17  8 13],2500,0.2,2500,0.2,3
128,1.0350286463084104,60.66326153799946,[ 9 14 12  3  5 11 19  0  7 18  2  6 16 10 17  8 13  4  1 15],2500,0.2,2500,0.2,3
256,1.0447379543093827,121.61417578499913,[ 9 14 12  3  5 11 19  0  7 18  2  6 16 10 17  8  4 13  1 15],2500,0.2,2500,0.2,3
512,1.0447379543093827,242.75084972499917,[ 9 14 12  3  5 11 19  0  7 18  2  6 16 10 17  8  4 13  1 15],2500,0.2,2500,0.2,3
1024,1.0447379543093827,484.65788516199973,[ 9 14 12  3  5 11 19  0  7 18  2  6 16 10 17  8  4 13  1 15],2500,0.2,2500,0.2,3
2048,1.0447379543093827,970.3031852579998,[ 8  4 13  1 15  9 14 12  3  5 11 19  0  7 18  2  6 16 10 17],2500,0.2,2500,0.2,3
4096,1.0447379543093827,1948.7651567419998,[ 8  4 13  1 15  9 14 12  3  5 11 19  0  7 18  2  6 16 10 17],2500,0.2,2500,0.2,3
0,0.39458882985438637,0.24524792300053377,[19  3 18  6 13  4  0 17 12 11 15 10  9  2 16  7  8  1  5 14],2500,0.2,2500,0.2,4
1,0.6132892507770532,0.7221398700003192,[ 5  9 10 17 14  8 15  4 13  2  7 18  6 16  0 12  3 19 11  1],2500,0.2,2500,0.2,4
2,0.6132892507770532,1.2047985460003474,[ 5  9 10 17 14  8 15  4 13  2  7 18  6 16  0 12  3 19 11  1],2500,0.2,2500,0.2,4
4,0.6660507392339542,2.168071336000139,[16  2 10  4 14  3 12  5 11 19  1  8  7 18  0 15  9 17 13  6],2500,0.2,2500,0.2,4
8,0.711841461838889,4.08973683000022,[ 5 11 13 10 17  4  1  2 18  7  0  3 12  9 14 15  8  6 16 19],2500,0.2,2500,0.2,4
16,0.711841461838889,7.907918540000537,[ 5 11 13 10 17  4  1  2 18  7  0  3 12  9 14 15  8  6 16 19],2500,0.2,2500,0.2,4
32,0.7621078335988763,15.593609217999983,[ 5 11 19  4 15  9 10 17 16  6 14  8 13  1  2 18  7  0  3 12],2500,0.2,2500,0.2,4
64,0.8205731462563319,30.933350917000098,[12  3 13  4 15 14  9 10 17  6 16  8  1  2  7  0 18 19 11  5],2500,0.2,2500,0.2,4
128,0.9058381261318296,61.86220297300042,[ 4  8 15  1  6  2 18  7  0 11 19  5  3 12  9 14 17 10 16 13],2500,0.2,2500,0.2,4
256,1.0124782418240432,124.21353150100003,[15  8 13  4  1  9 14 17 10 16  6  2 18  7  0 19 11  5  3 12],2500,0.2,2500,0.2,4
512,1.0447379543093827,246.8210698920002,[ 1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9 15],2500,0.2,2500,0.2,4
1024,1.0447379543093827,492.14907463799955,[ 1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9 15],2500,0.2,2500,0.2,4
2048,1.0447379543093827,982.8263393650004,[ 1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9 15],2500,0.2,2500,0.2,4
4096,1.0447379543093827,1965.1090273119999,[ 1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9 15],2500,0.2,2500,0.2,4
