Iteration,Fitness,Time,State,schedule,Temperature,run_number
32,29.0,0.010763477999994109,"[1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0
 1 0 0 1 0 1 1 1 1 1 1 1 0]",100,100,0
64,28.0,0.020586772999998004,"[0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 1
 1 1 1 0 0 1 0 0 1 1 1 1 0]",100,100,0
128,21.0,0.03997361899999419,"[0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 0 0
 0 0 0 0 1 1 0 1 1 0 0 0 1]",100,100,0
256,29.0,0.07947411899999679,"[1 1 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0
 1 1 1 1 0 0 0 1 0 1 1 0 0]",100,100,0
512,37.0,0.15344488799999567,"[0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1
 0 1 1 1 0 1 0 0 1 1 0 1 1]",100,100,0
1024,45.0,0.28580009799999573,"[0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 0 1 0 1 0 1 0 1 0 1 0 0 1]",100,100,0
2048,49.0,0.5243187309999939,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1 0 1 0 1 0 1 0 1 0 1]",100,100,0
4096,49.0,0.5243187309999939,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1 0 1 0 1 0 1 0 1 0 1]",100,100,0
8192,49.0,0.5243187309999939,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1 0 1 0 1 0 1 0 1 0 1]",100,100,0
0,25.0,0.00020609900000323478,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",150,150,0
