Iteration,Fitness,Time,State,pop_size,mutation_prob,Population Size,Mutation Rate,run_number
16,4189.828774380685,5.071010419999766,"[11  5 39 20 49 25 48 13 45 42 30  2 19 38 40 31 14 16 43 28 12  3 27  1
  0 37 29 46 10 32 18 22 26  8  7 41 21  9 23 17 35 34  4 24  6 44 15 47
 33 36]",1000,0.2,1000,0.2,0
32,3865.5435480483375,9.93180111599986,"[11  5 39 20 49 25 48 13 45 42 30  2 19 38 40 31 14 16 43 28 12  3 27  1
  0  7 33 24 18 36 22 41 34 37 15  8 26 46 10  4 32  6 17 23 35 29 44 21
 47  9]",1000,0.2,1000,0.2,0
64,3380.2444560038457,19.670855842000037,"[ 8 49 17 25 15 13 45 42 48 19 38  3 31 11  5 27 40 14 23 20 39  4 16 32
  6 36 18 34 28 37 10 35 12 41 29 44 24  7  2 43  0 33  9 47 46 30 21 22
  1 26]",1000,0.2,1000,0.2,0
128,2757.54017101105,39.21940338500008,"[30 37  0 33  8 49 39 20 22 46 25 15 47 45 42 13 48 19 38  3 31 11  5 27
 40 14 17 23  2 28 12  7  4 41 21 26 16 18 32 34  6 35 44 29 36 43 24  1
  9 10]",1000,0.2,1000,0.2,0
256,2496.184446317257,78.22214633900012,"[ 8 17 21  2  7 39 49 20 22 43 45 48 47 42 13 10 26 33  1  9 46 25 15 19
 38  3 31 11  5 27 12 14 24 30 37 28 40 44 41  4 36 23 32  6 16 18 34 29
 35  0]",1000,0.2,1000,0.2,0
512,2153.038140786558,156.116377671,"[24 21 23  0 17 30  7 33  9  8 26 39 49 20 12 46 25 15 47 13 10 45  1 42
 48 19 31 38  3 11  5 27 40 14 43 44 41 22  4 36 28 37  2  6 32 16 18 34
 29 35]",1000,0.2,1000,0.2,0
1024,1871.3355988204676,312.3362986070001,"[35 24  2 28 30 37 17 21 23  7 26  0 33 10  9  1  8 39 49 20 12 46 25 15
 48 13 45 42 47 19 31  3 38 11  5 27 40 14 43 41 44 22  4 36 18 32  6 34
 16 29]",1000,0.2,1000,0.2,0
2048,1735.90658195385,624.8794980500002,"[35 24  2 28 30 37 17 23  7 26  0  8 33 10  9  1 14 21 43 39 49 20 12 40
 25 46 42 47 48 13 45 15 19 31  3 38  5 11 27 41 44 22  4 36 16 29 18 32
 34  6]",1000,0.2,1000,0.2,0
4096,1680.43871330142,1248.3381648669997,"[35 24 43 23 28  2 17 30 37  7  0  8 26 33 10  9  1 14 21 39 49 20 12 27
 25 46 42 47 48 45 13 15 19 31  3 38  5 11 40 41 22 44  4 36 29 16 34 18
 32  6]",1000,0.2,1000,0.2,0
8192,1653.5754178238628,2499.665457283,"[35 24 43 23  2 28 17 30 37  7  0  8 26 33 10  9  1 14 21 41 22 20 49 12
 40 25 46 42 47 48 45 13 15 19 31  3 38  5 11 27 39 44  4 36 29 16 34 18
 32  6]",1000,0.2,1000,0.2,0
0,5525.030464727642,0.13501594600074895,"[28 11 10 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25  5 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",1000,0.4,1000,0.4,0
1,4751.2406875388615,0.44216018300085125,"[18 49 25  2 13 45 42 30 48 19 38  3 47 16 24  4 37 22 44 20 10 23 40 26
  9 39  1  0 41 17 35 46 11 15 31 12 27 32 34 14 21 43  6 29  5 33 36 28
  8  7]",1000,0.4,1000,0.4,0
2,4751.2406875388615,0.748829998000474,"[18 49 25  2 13 45 42 30 48 19 38  3 47 16 24  4 37 22 44 20 10 23 40 26
  9 39  1  0 41 17 35 46 11 15 31 12 27 32 34 14 21 43  6 29  5 33 36 28
  8  7]",1000,0.4,1000,0.4,0
4,4720.91204511747,1.3553968170008375,"[37 42 45  3 12 40 26 29 24 28 22 41 30  7 21 18 44  2 35  8  5 36  4 11
 17  6 10  1 13 25 16 39 38 15  9 32 31 47 48 46 19 33 34  0 14 27 20 49
 43 23]",1000,0.4,1000,0.4,0
8,4440.1907750305445,2.5776653270004317,"[29 18 16 31 40 20 27 48 30  2 41 12 28 22 17  7 21 34  4 23  0 39 24 26
 32 37 10 42 19 11 49  6 14  8  9  5 38 46 13 47 25 45 15 33 43 44  1  3
 36 35]",1000,0.4,1000,0.4,0
16,4161.077300230773,4.9974186730005385,"[17 44 35  9 40 26 43 18  2 21 30 34 36 23 16 24 28 33 15 13 48  1  5 27
 46 31 47  4 20 49 11 12 37 29 32 41 22  7  0 39  6 25 10 45 42 19  8 38
  3 14]",1000,0.4,1000,0.4,0
32,3710.7760634986603,9.84222861300077,"[22 44 35 17 25 49 19  5 27 39 11 40 47 48 42 33 43 18  2 23 26 24 28 15
 13  1  9 46 31  3 38 20  0 32 16 30 29 34 36 41 21 10 37 45  8  7  6  4
 14 12]",1000,0.4,1000,0.4,0
64,3204.2287246078326,19.48325077300069,"[39 20 49 14 22 44 35  7 17 23  8  0  9 10 13  2 26  1 45 25 19  5 27 11
 40 47 48 42 33 43 18 24 28 15 46 31  3 38 32 16 30 29 34 36 41 21  4  6
 37 12]",1000,0.4,1000,0.4,0
128,2725.638120758324,38.833540850000645,"[39 20 49 22 44 35 17  2 30 37  1 47 48 42  7 28 14 23  8 26  9 10 13 19
 25  5 27 11 40 21 45 33 43  4 24  0 15 46 31  3 38 12 36 16 18  6 32 34
 29 41]",1000,0.4,1000,0.4,0
256,2482.2986239032607,77.36112927300019,"[39 49 20 22 44 36 35 14 17  2 28 30 37 23 43  7  1  8  0 10 13 47 48 42
 26  6 16 24 33  9 45 15 11 25 19  5 27 40 46 31  3 38 32 18 29 34  4 21
 41 12]",1000,0.4,1000,0.4,0
512,2214.1086664362165,154.3957427710002,"[39 49 20 22 44 36 35 24 14 17 28  2 30 37 23  7  1  8  0 33 10 13 47 48
 42 15  6 16 43 21 26 45  9 19 25 11  5 27 40 46 31  3 38 12 29 34 32 18
  4 41]",1000,0.4,1000,0.4,0
1024,2084.720035640148,308.6684939120005,"[39 49 20 22 44  4 36 35 28  2 30 37 17 23 43  7 14  8  0 26 33  9 13 47
 48 42 10  6 16 24 21  1 45 15 19 31 11  5 27 40 25 46  3 38 12 29 34 32
 18 41]",1000,0.4,1000,0.4,0
2048,1955.6388867154408,617.4215586510009,"[43 39 49 20 22 44  4 36 24 28  2 37 30 17 23 21 14  0  8 26 33  9 15 47
 48 42 13 45 10  6 16 35  7  1 19 31 11  5 27 40 25 46  3 38 12 41 29 18
 32 34]",1000,0.4,1000,0.4,0
4096,1677.1617895550246,1235.1300052730003,"[32 34  6 35 24 43 39 49 20 22 44  4 36 28  2 37 30 17 23 21 14  0  7 33
 26  8  1  9 15 47 48 42 10 45 13 19 31  3 38  5 11 46 25 40 27 12 41 29
 16 18]",1000,0.4,1000,0.4,0
8192,1657.9249565804175,2469.795807447,"[34 18 32  6 35 24 43 41 49 20 22 44  4 36 28  2 37 30 17 23 21 14  0  7
 33 26  8  1  9 13 42 47 48 10 45 15 19 31  3 38  5 11 46 25 40 27 12 39
 29 16]",1000,0.4,1000,0.4,0
0,5525.030464727642,0.3405645059992821,"[28 11 10 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25  5 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",2500,0.2,2500,0.2,0
