Iteration,Fitness,Time,State,pop_size,keep_pct,Population Size,Keep Percent,run_number
2048,1083.0,2052.107376518001,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
4096,1083.0,4111.629526649998,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
8192,1083.0,5103.504049543004,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
0,535.0,0.11739125199528644,"[4 0 3 3 3 1 3 2 4 0 0 4 2 1 0 1 1 0 1 4 3 0 3 0 2 3 0 1 3 3 3 0 1 1 1 0 2
 4 3 3 2 4 2 0 0 4 0 4 1 4]",3000,0.2,3000,0.2,0
1,878.0,1.2065566460005357,"[0. 4. 4. 4. 3. 3. 3. 3. 4. 4. 4. 3. 2. 0. 4. 1. 4. 4. 3. 3. 4. 3. 1. 4.
 3. 4. 2. 0. 4. 3. 3. 0. 3. 0. 2. 4. 3. 3. 2. 4. 4. 4. 4. 4. 3. 4. 1. 4.
 1. 4.]",3000,0.2,3000,0.2,0
2,923.0,2.3050631980004255,"[4. 2. 4. 2. 3. 4. 4. 4. 4. 4. 4. 0. 2. 3. 4. 4. 4. 1. 3. 1. 4. 0. 1. 3.
 4. 4. 4. 4. 4. 2. 4. 3. 0. 3. 4. 4. 4. 0. 3. 2. 3. 4. 4. 4. 4. 2. 4. 3.
 3. 4.]",3000,0.2,3000,0.2,0
4,970.0,4.5132464529961,"[4. 4. 3. 3. 4. 4. 4. 0. 4. 3. 3. 4. 3. 4. 4. 4. 4. 0. 3. 4. 0. 3. 3. 3.
 3. 4. 3. 0. 4. 4. 3. 1. 4. 4. 4. 4. 4. 4. 0. 0. 3. 4. 4. 4. 3. 3. 3. 4.
 1. 4.]",3000,0.2,3000,0.2,0
8,1051.0,8.917120111000258,"[4. 4. 3. 4. 4. 3. 0. 0. 4. 4. 4. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4. 4. 3. 0.
 0. 4. 4. 1. 4. 3. 4. 3. 1. 4. 4. 4. 4. 3. 3. 4. 3. 4. 4. 4. 4. 3. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
16,1085.0,17.591506106997258,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
32,1085.0,36.43674978600029,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
