Iteration,Fitness,Time,State,schedule,Temperature,run_number
1,0.0,0.0004580440000001573,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 1 1]",10,10,3
2,0.0,0.0007181280000008172,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 1 1]",10,10,3
4,0.0,0.0011442620000003956,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 1 1]",10,10,3
8,0.0,0.0015514730000010246,"[0 0 1 1 0 0 0 0 1 1 0 1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1
 1 0 1 1 0 0 1 0 1 0 1 1 1]",10,10,3
16,0.0,0.0021462720000009483,"[0 1 1 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0
 1 0 1 1 0 0 1 0 1 1 1 1 1]",10,10,3
32,1.0,0.00312286900000025,"[0 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 0 0
 0 0 1 0 0 0 1 1 1 1 1 1 0]",10,10,3
64,1.0,0.005528830999999457,"[0 1 1 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0
 0 0 0 0 0 1 0 0 1 1 1 1 0]",10,10,3
128,6.0,0.009311901000000233,"[1 1 1 1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 1
 1 0 0 1 0 1 0 1 0 1 1 1 0]",10,10,3
256,0.0,0.019395435999999933,"[0 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0
 0 0 1 0 1 0 0 1 1 0 0 1 1]",10,10,3
512,11.0,0.044460931999999787,"[1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1
 0 1 0 0 0 0 0 0 0 0 0 0 0]",10,10,3
