Iteration,Fitness,Time,State,current_restart,Restarts,run_number
1024,864.0,0.21919117400000054,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
2048,864.0,0.6527893389999999,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
4096,864.0,1.8826038390000015,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
8192,864.0,2.650776615,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
0,587.0,0.00019503499999906637,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,5,1
1,587.0,0.0006985149999998441,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,5,1
2,587.0,0.001150264999999706,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,5,1
4,587.0,0.0017147969999999901,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,5,1
8,605.0,0.002591162999999952,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,5,1
16,672.0,0.0042928220000000294,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 3 4 1 1 4 1 1 2 1 0 4 1 0 0 3 3 1 4
 3 1 3 3 4 0 1 3 4 2 4 0 3]",0,5,1
32,757.0,0.006849563999999475,"[3 4 1 1 3 0 0 1 4 4 1 4 4 4 4 3 4 2 4 3 4 3 1 4 4 4 2 2 3 4 1 0 0 3 3 1 4
 3 1 3 3 4 0 1 3 4 2 4 0 3]",0,5,1
