,Iteration,Fitness,Time,State,current_restart,Restarts
10,512,40.0,0.10562612499999968,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,1
11,1024,40.0,0.22243211099999982,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,1
12,2048,40.0,0.5104470440000002,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,1
13,4096,40.0,1.338504907,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,1
14,8192,40.0,1.886340928,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,1
15,0,21.0,0.00023634799999960876,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,5
16,1,21.0,0.0006112659999999437,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,5
17,2,21.0,0.000971383999999631,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,5
18,4,21.0,0.0014974379999994625,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,5
19,8,25.0,0.0027222550000001178,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",0,5
20,16,27.0,0.004298146000000003,"[1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",0,5
21,32,32.0,0.008862129999998913,"[0 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",0,5
22,64,36.0,0.015836168999999956,"[0 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 1 1 0 1 1 0]",0,5
23,128,40.0,0.027365083999999484,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,5
24,256,40.0,0.05208465699999998,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,5
25,512,40.0,0.10668439899999882,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,5
26,1024,40.0,0.2290144639999987,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,5
27,2048,40.0,0.5184408409999985,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,5
28,4096,40.0,1.3095148069999993,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,5
29,8192,40.0,1.8354022519999997,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,5
30,0,21.0,0.00033249200000007306,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,10
31,1,21.0,0.0007596939999992003,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,10
32,2,21.0,0.0011479279999999648,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,10
33,4,21.0,0.0017385659999984426,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",0,10
34,8,25.0,0.0034205239999991477,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",0,10
35,16,27.0,0.005277666999999653,"[1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",0,10
36,32,32.0,0.008749094999998874,"[0 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",0,10
37,64,36.0,0.01579620199999887,"[0 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 1 1 0 1 1 0]",0,10
38,128,40.0,0.034294640999998904,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,10
39,256,40.0,0.062195286999999766,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,10
40,512,40.0,0.11448420099999979,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,10
41,1024,40.0,0.2345036769999993,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,10
42,2048,40.0,0.5199030849999993,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,10
43,4096,40.0,1.3337613049999995,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,10
44,8192,40.0,1.8208268279999995,"[0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1
 0 1 0 1 1 0 1 0 1 0 1 1 0]",0,10
